size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_times,uncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
213723,10000,0,1,3.20034,8.86316,6.79038,51.1663,21.1646,2.57823,0.236406,0.236472,0.235675,0.283444,0.257999,0.234846,1048627,428032,1048576,693271,1005909,1048576,100
213723,10000,0,1,1.59089,4.42903,3.36109,25.5315,10.6396,1.31384,0.237104,0.237687,0.235767,0.283661,0.259125,0.235285,1048627,428400,1048576,693517,1006091,1048576,50
213723,10000,1,0,3.20721,6.09987,6.87692,48.0701,20.9443,2.63602,0.189785,0.190751,0.189794,0.232121,0.210196,0.18909,1048625,1050676,1048576,757248,912161,1048576,100
213723,10000,1,0,1.62628,3.00306,3.35735,23.6744,10.3139,1.30368,0.190137,0.190947,0.189045,0.24563,0.210107,0.20281,1048628,1050676,1048576,757203,912090,1048576,50
213723,10000,1,1,3.23105,7.09249,6.8571,42.0588,16.7257,2.61743,0.160969,0.160437,0.158237,0.184353,0.192535,0.161882,1048620,34868,8,362702,694830,1048576,100
213723,10000,1,1,1.60309,3.45761,3.34166,20.6544,8.17631,1.28881,0.159618,0.163805,0.158607,0.184566,0.192543,0.158075,1048620,34868,8,362702,694830,1048576,50
213723,10000,2,0,3.24238,6.10549,6.9132,55.0545,18.1023,2.62341,0.240779,0.241795,0.242488,0.302322,0.264026,0.238577,1048627,1050676,1048576,991774,1024645,1048576,100
213723,10000,2,0,1.60712,2.99205,3.33214,26.8042,8.79399,1.31423,0.240487,0.241598,0.24039,0.298158,0.2622,0.239212,1048627,1050676,1048576,991384,1024541,1048576,50
213723,10000,2,1,3.23368,8.84106,6.81557,54.7551,21.3316,2.6597,0.236254,0.237351,0.235637,0.281567,0.255115,0.234726,1048627,395324,1048576,672315,961659,1048576,100
213723,10000,2,1,1.61951,4.40556,3.38478,27.3365,10.6927,1.31749,0.235837,0.236714,0.234994,0.28224,0.254796,0.234371,1048627,395188,1048576,672361,961862,1048576,50
240438,10000,0,0,3.14684,5.7172,6.4153,48.3122,5.54914,2.65063,0.261349,0.262255,0.259925,0.31635,0.280504,0.261554,1048627,1050676,1048576,1009696,1048608,1048576,100
240438,10000,0,0,1.59041,2.84364,3.15087,23.8634,2.76386,1.31914,0.260164,0.261288,0.260103,0.315491,0.285057,0.258987,1048627,1050676,1048576,1009797,1048608,1048576,50
240438,10000,0,1,3.08305,8.13458,6.30546,45.5922,19.1779,2.56103,0.256268,0.256469,0.256663,0.302546,0.278634,0.254141,1048625,428212,1048576,693501,1006245,1048576,100
240438,10000,0,1,1.54133,4.00463,3.08414,22.4974,9.40486,1.31794,0.255956,0.256341,0.255133,0.302215,0.275463,0.255042,1048627,428348,1048576,693750,1006109,1048576,50
240438,10000,1,0,3.15101,5.69476,6.36965,42.8698,18.7852,2.62198,0.207952,0.210523,0.207293,0.2563,0.227638,0.206862,1048625,1050676,1048576,757246,912161,1048576,100
240438,10000,1,0,1.61726,2.89182,3.19176,21.6501,9.43962,1.36368,0.207996,0.208629,0.207319,0.249921,0.22764,0.206339,1048638,1050676,1048576,757323,912156,1048576,50
240438,10000,1,1,3.11019,6.54932,6.35293,37.6454,15.0381,2.69334,0.174164,0.1754,0.173225,0.198934,0.206122,0.172332,1048620,34868,8,362702,694830,1048576,100
240438,10000,1,1,1.56889,3.24164,3.13429,18.7006,7.43929,1.33981,0.173769,0.174894,0.172514,0.198785,0.206498,0.173612,1048620,34868,8,362702,694830,1048576,50
240438,10000,2,0,3.15549,5.72217,6.38813,49.0571,16.313,2.64892,0.260622,0.260909,0.259331,0.317496,0.28003,0.25929,1048627,1050676,1048576,991047,1024526,1048576,100
240438,10000,2,0,1.54379,2.79712,3.08807,23.9342,7.95621,1.29729,0.260201,0.260896,0.259155,0.317769,0.280406,0.258372,1048627,1050676,1048576,991254,1024529,1048576,50
240438,10000,2,1,3.14169,8.25473,6.3865,49.3613,19.4738,2.61185,0.254534,0.255249,0.254479,0.300155,0.274208,0.265324,1048627,395532,1048576,671950,961588,1048576,100
240438,10000,2,1,1.56815,4.01515,3.11895,24.3124,9.50763,1.33008,0.256709,0.256091,0.254554,0.30097,0.275116,0.253548,1048626,395472,1048576,672315,962504,1048576,50
270492,10000,0,0,4.30841,8.86359,10.1505,86.4475,8.52182,3.38285,0.360347,0.363154,0.359053,0.471855,0.399501,0.358125,2097254,2101352,2097152,2019326,2097216,2097152,100
270492,10000,0,0,2.15797,4.37043,4.96841,41.3863,4.21891,1.71471,0.360986,0.362906,0.358938,0.471418,0.400878,0.35863,2097254,2101352,2097152,2019789,2097216,2097152,50
270492,10000,0,1,4.31106,13.5624,10.1256,80.7074,33.3403,3.45834,0.356128,0.356974,0.354236,0.4508,0.397851,0.355613,2097254,856472,2097152,1386918,2012086,2097152,100
270492,10000,0,1,2.14594,6.70258,5.01415,40.0891,16.5856,1.70823,0.356335,0.35749,0.353261,0.449762,0.401149,0.352075,2097254,856780,2097152,1386926,2012575,2097152,50
270492,10000,1,0,4.3415,8.83593,10.1124,74.6988,32.6799,3.41979,0.270096,0.272985,0.26977,0.352588,0.308888,0.268296,2097255,2101352,2097152,1514550,1831815,2097152,100
270492,10000,1,0,2.16887,4.42598,5.05304,37.5982,16.5336,1.71195,0.270283,0.27215,0.269179,0.35226,0.30835,0.267949,2097249,2101352,2097152,1514594,1831852,2097152,50
270492,10000,1,1,4.27845,10.4258,10.0391,65.892,25.657,3.40857,0.23253,0.234382,0.230693,0.281968,0.284011,0.228909,2097239,69748,16,725405,1403878,2097152,100
270492,10000,1,1,2.16571,5.19176,5.01082,32.9618,12.8051,1.71872,0.232472,0.233233,0.231033,0.28204,0.283317,0.230323,2097239,69748,16,725405,1403878,2097152,50
270492,10000,2,0,4.3539,8.87049,10.1803,87.7379,27.3845,3.37274,0.361194,0.366221,0.360021,0.477127,0.402376,0.358363,2097254,2101352,2097152,1983625,2049200,2097152,100
270492,10000,2,0,2.20931,4.46168,5.05333,43.8497,13.723,1.73422,0.360929,0.363743,0.362834,0.476096,0.399109,0.357027,2097254,2101352,2097152,1983246,2049024,2097152,50
270492,10000,2,1,4.34461,13.6235,10.1981,86.7916,33.5257,3.42736,0.354797,0.356292,0.353353,0.446728,0.394506,0.351501,2097253,790528,2097152,1343455,1923094,2097152,100
270492,10000,2,1,2.12212,6.74342,4.98509,42.5558,17.4736,1.7221,0.355577,0.356125,0.353583,0.447927,0.393841,0.351968,2097252,790816,2097152,1343543,1923274,2097152,50
304303,10000,0,0,4.28257,8.26487,9.41011,75.4092,7.94206,3.44948,0.392158,0.388231,0.38467,0.496383,0.433552,0.3835,2097254,2101352,2097152,2020083,2097216,2097152,100
304303,10000,0,0,2.1071,4.06635,4.57415,36.8327,3.895,1.72478,0.38546,0.390898,0.385795,0.497158,0.42476,0.383296,2097254,2101352,2097152,2020589,2097216,2097152,50
304303,10000,0,1,4.26076,12.459,9.37688,72.2762,31.7143,3.46954,0.380247,0.382047,0.380365,0.474994,0.418611,0.376946,2097252,856480,2097152,1386808,2012255,2097152,100
304303,10000,0,1,2.13425,6.1577,4.63396,35.9719,14.6608,1.75877,0.379883,0.388592,0.378493,0.473523,0.418076,0.376947,2097253,856752,2097152,1386852,2012450,2097152,50
304303,10000,1,0,4.22426,8.19232,9.34695,66.7819,29.4322,3.42905,0.292729,0.295048,0.291739,0.376159,0.332515,0.291415,2097259,2101352,2097152,1514645,1831815,2097152,100
304303,10000,1,0,2.12899,4.10956,4.63084,33.3522,14.6728,1.77089,0.293683,0.295108,0.291576,0.375235,0.331542,0.292615,2097259,2101352,2097152,1514627,1831855,2097152,50
304303,10000,1,1,4.24972,9.70195,9.35307,59.3857,23.1011,3.54537,0.250214,0.251407,0.248469,0.298174,0.30157,0.247985,2097239,69748,16,725405,1403878,2097152,100
304303,10000,1,1,2.0992,4.7249,4.5491,29.0344,11.2344,1.72997,0.251021,0.251387,0.249705,0.298283,0.301006,0.248249,2097239,69748,16,725405,1403878,2097152,50
304303,10000,2,0,4.25615,8.22013,9.37936,76.432,27.7416,3.43108,0.385507,0.388958,0.383748,0.501256,0.423302,0.382829,2097254,2101352,2097152,1982780,2046928,2097152,100
304303,10000,2,0,2.12848,4.08666,4.61475,38.7129,13.0714,1.73018,0.385104,0.38742,0.383994,0.500291,0.424694,0.382679,2097254,2101352,2097152,1983092,2049116,2097152,50
304303,10000,2,1,4.26267,12.3559,9.29178,76.6457,29.7542,3.39774,0.379655,0.38101,0.377941,0.471117,0.41781,0.376107,2097252,790884,2097152,1343877,1923319,2097152,100
304303,10000,2,1,2.11837,6.1683,4.64835,38.2682,15.7767,1.75836,0.380254,0.380164,0.377082,0.472037,0.417986,0.376061,2097254,790936,2097152,1343630,1923255,2097152,50
342340,10000,0,0,4.20067,7.69304,8.67574,66.5475,7.44801,3.44287,0.414446,0.415836,0.415799,0.524646,0.452223,0.411725,2097254,2101352,2097152,2020286,2097216,2097152,100
342340,10000,0,0,2.0748,3.79429,4.24917,32.8249,3.66771,1.75472,0.414064,0.415612,0.411951,0.523724,0.453086,0.411182,2097254,2101352,2097152,2019910,2097216,2097152,50
342340,10000,0,1,4.294,11.4567,8.82327,65.2248,28.8946,3.54418,0.40675,0.408887,0.405168,0.500397,0.445198,0.426307,2097254,856712,2097152,1386668,2012337,2097152,100
342340,10000,0,1,2.11619,5.57053,4.27961,31.8669,14.0909,1.72495,0.407566,0.408478,0.417955,0.500835,0.445754,0.40453,2097253,856924,2097152,1387167,2012181,2097152,50
342340,10000,1,0,4.21556,7.69056,8.70285,59.7871,26.3368,3.4702,0.3185,0.320692,0.317654,0.402306,0.360397,0.316127,2097251,2101352,2097152,1514540,1831780,2097152,100
342340,10000,1,0,2.10158,3.79523,4.23478,29.233,12.9507,1.73286,0.319331,0.323652,0.320799,0.401859,0.356494,0.316004,2097275,2101352,2097152,1514632,1831829,2097152,50
342340,10000,1,1,4.15047,8.94172,8.63572,52.5189,20.544,3.47103,0.269949,0.270303,0.268411,0.319614,0.321038,0.267035,2097239,69748,16,725405,1403878,2097152,100
342340,10000,1,1,2.12409,4.51667,4.3576,26.6688,10.4004,1.81269,0.272219,0.271849,0.2679,0.318647,0.32328,0.275112,2097239,69748,16,725405,1403878,2097152,50
342340,10000,2,0,4.27371,7.74437,8.75826,68.4056,23.9563,3.50942,0.414477,0.416013,0.412788,0.530945,0.453336,0.412214,2097254,2101352,2097152,1983124,2049200,2097152,100
342340,10000,2,0,2.16903,3.93313,4.39978,34.5514,12.0422,1.84328,0.413069,0.418364,0.411323,0.528895,0.451965,0.412161,2097254,2101352,2097152,1982511,2049262,2097152,50
342340,10000,2,1,4.2603,11.4615,8.84822,69.7213,27.39,3.53191,0.407982,0.407816,0.40418,0.498562,0.447137,0.403892,2097254,790612,2097152,1343144,1923322,2097152,100
342340,10000,2,1,2.10009,5.52995,4.27292,33.8489,14.0609,1.74725,0.406475,0.432052,0.405482,0.499123,0.445823,0.404187,2097253,790916,2097152,1343512,1923445,2097152,50
385132,10000,0,0,4.29861,7.40061,8.27536,61.7453,7.13246,3.70959,0.446951,0.448745,0.444106,0.556465,0.484474,0.443353,2097254,2101352,2097152,2019988,2097216,2097152,100
385132,10000,0,0,2.14033,3.70096,4.09489,30.801,3.56572,1.80587,0.445753,0.448211,0.444682,0.555643,0.48369,0.442858,2097254,2101352,2097152,2019926,2097216,2097152,50
385132,10000,0,1,4.26217,10.4611,8.24104,58.0891,24.1026,3.62367,0.438272,0.439738,0.436505,0.532915,0.47615,0.435055,2097252,856492,2097152,1386896,2012746,2097152,100
385132,10000,0,1,2.15072,5.2042,4.11212,29.0403,12.9352,1.83779,0.438442,0.439879,0.436764,0.531835,0.476019,0.434985,2097253,856860,2097152,1386906,2012570,2097152,50
385132,10000,1,0,4.22917,7.35977,8.22218,53.7206,23.7913,3.63489,0.3482,0.351446,0.348107,0.431135,0.386555,0.34452,2097262,2101352,2097152,1514674,1831830,2097152,100
385132,10000,1,0,2.12459,3.63448,4.01148,26.3821,11.7283,1.79824,0.347612,0.349793,0.346396,0.429042,0.386451,0.349291,2097265,2101352,2097152,1514613,1831901,2097152,50
385132,10000,1,1,4.2115,8.44608,8.20632,47.4624,18.8153,3.61664,0.29276,0.292827,0.290143,0.340904,0.343659,0.290217,2097239,69748,16,725405,1403878,2097152,100
385132,10000,1,1,2.11154,4.16558,4.02106,23.4552,9.30009,1.79538,0.292874,0.292998,0.290733,0.340899,0.34454,0.295274,2097239,69748,16,725405,1403878,2097152,50
385132,10000,2,0,4.21197,7.28611,8.17141,62.0449,19.8024,3.62666,0.446152,0.447751,0.443353,0.560741,0.510277,0.44287,2097254,2101352,2097152,1982862,2049282,2097152,100
385132,10000,2,0,2.12732,3.71847,4.1263,30.851,10.0731,1.84527,0.448131,0.447023,0.445011,0.560192,0.484384,0.443192,2097254,2101352,2097152,1982447,2049159,2097152,50
385132,10000,2,1,4.25807,10.3612,8.25349,61.7315,24.2965,3.60163,0.436933,0.438151,0.433858,0.529094,0.475035,0.433751,2097254,791460,2097152,1343843,1923576,2097152,100
385132,10000,2,1,2.11234,5.08754,4.02398,30.1927,12.662,1.82101,0.436588,0.438657,0.435887,0.53061,0.476847,0.433874,2097249,791120,2097152,1343573,1923637,2097152,50
433273,10000,0,0,4.86373,9.00976,10.2034,79.9836,8.69189,3.92855,0.560953,0.559776,0.554515,0.720871,0.610914,0.5537,3145881,3152028,3145728,3028908,3145824,3145728,100
433273,10000,0,0,2.50599,4.55026,5.12699,40.2056,4.37537,2.04753,0.558524,0.560948,0.554712,0.726399,0.613191,0.553067,3145881,3152028,3145728,3028331,3145824,3145728,50
433273,10000,0,1,4.90394,13.3475,10.1979,76.9566,31.6987,4.08481,0.550055,0.553632,0.54695,0.691785,0.600257,0.544978,3145881,1284752,3145728,2080351,3018426,3145728,100
433273,10000,0,1,2.47436,5.5134,5.02245,37.13,15.7512,1.98779,0.550522,0.550192,0.545648,0.696117,0.600976,0.54399,3145880,1284868,3145728,2080575,3018171,3145728,50
433273,10000,1,0,4.80855,8.85598,10.0369,70.2793,30.8937,3.97174,0.422337,0.433018,0.41839,0.544618,0.47387,0.415435,3145882,3152028,3145728,2271929,2751590,3145728,100
433273,10000,1,0,2.42494,4.51287,5.04923,35.4696,15.6199,2.02618,0.422119,0.425548,0.41717,0.543599,0.48183,0.416526,3145892,3152028,3145728,2272027,2751731,3145728,50
433273,10000,1,1,4.76559,10.4063,10.0178,62.5129,22.0841,3.87643,0.361511,0.360671,0.355169,0.435101,0.426062,0.3544,3145858,104628,24,1088109,2112926,3145728,100
433273,10000,1,1,2.40114,5.21051,5.01083,31.3997,11.1411,1.98165,0.360001,0.359908,0.357982,0.432494,0.423859,0.359,3145858,104628,24,1088109,2112926,3145728,50
433273,10000,2,0,4.9125,8.98996,10.176,81.0683,25.915,4.0003,0.558939,0.560652,0.556071,0.731747,0.611433,0.553715,3145881,3152028,3145728,2974785,3073767,3145728,100
433273,10000,2,0,2.37843,4.40515,4.95661,39.805,12.6692,1.97899,0.565943,0.561663,0.55406,0.730067,0.609626,0.555884,3145881,3152028,3145728,2973593,3073549,3145728,50
433273,10000,2,1,4.89635,13.3445,10.1875,81.8342,31.7584,4.09502,0.548791,0.550515,0.545714,0.687231,0.600289,0.543906,3145879,1186076,3145728,2016150,2885596,3145728,100
433273,10000,2,1,2.42616,6.55268,5.03941,39.6942,15.672,1.98425,0.548883,0.551956,0.544993,0.690512,0.599138,0.542578,3145879,1186432,3145728,2015853,2885798,3145728,50
487432,10000,0,0,5.01226,8.60051,9.65763,71.4441,8.34682,4.24957,0.598263,0.600404,0.593328,0.762891,0.648807,0.591347,3145881,3152028,3145728,3029369,3145824,3145728,100
487432,10000,0,0,2.44869,4.20899,4.71201,34.9025,4.07262,2.06587,0.600021,0.602418,0.595687,0.761243,0.650943,0.59324,3145881,3152028,3145728,3031122,3145824,3145728,50
487432,10000,0,1,5.09742,12.4303,9.76398,69.6866,29.0424,4.19165,0.590601,0.592147,0.583337,0.732666,0.640025,0.583853,3145881,1285032,3145728,2080249,3018283,3145728,100
487432,10000,0,1,2.56374,6.20429,4.88102,33.9941,14.4972,2.16839,0.589624,0.590359,0.586436,0.729389,0.637749,0.583469,3145878,1284228,3145728,2080724,3018050,3145728,50
487432,10000,1,0,4.89609,8.53322,9.5722,63.2023,28.0764,4.25019,0.457648,0.460726,0.456172,0.580629,0.508226,0.453112,3145893,3152028,3145728,2271899,2751476,3145728,100
487432,10000,1,0,2.47811,4.2672,4.74855,31.5851,14.0321,2.09571,0.457335,0.459844,0.454972,0.585379,0.510374,0.452366,3145889,3152028,3145728,2271843,2751677,3145728,50
487432,10000,1,1,4.84286,9.84723,9.49237,55.9061,19.9612,4.14272,0.388539,0.388586,0.383506,0.461494,0.452521,0.383484,3145858,104628,24,1088109,2112926,3145728,100
487432,10000,1,1,2.44999,4.92391,4.75722,28.1399,10.0767,2.07542,0.388643,0.389124,0.383488,0.461077,0.45276,0.389768,3145858,104628,24,1088109,2112926,3145728,50
487432,10000,2,0,5.01012,8.57827,9.62109,72.5528,23.6089,4.19289,0.597647,0.601794,0.594685,0.77333,0.650377,0.593531,3145881,3152028,3145728,2972950,3073534,3145728,100
487432,10000,2,0,2.41326,4.16268,4.62862,34.9031,11.365,2.08539,0.598828,0.601318,0.594438,0.774233,0.652006,0.593434,3145881,3152028,3145728,2974097,3073790,3145728,50
487432,10000,2,1,4.96167,12.3053,9.7366,73.6942,28.9147,4.16357,0.590206,0.592821,0.585614,0.723378,0.638098,0.581479,3145879,1185596,3145728,2015301,2885239,3145728,100
487432,10000,2,1,2.50097,6.12609,4.85767,36.133,14.4502,2.14842,0.587971,0.589884,0.584632,0.726503,0.638679,0.588631,3145879,1185784,3145728,2015572,2885125,3145728,50
548361,10000,0,0,5.352,9.6427,10.9297,84.5323,9.26838,4.3875,0.722,0.722356,0.722324,0.93857,0.79158,0.711823,4194508,4202704,4194304,4039746,4194432,4194304,100
548361,10000,0,0,2.64193,4.80965,5.41649,42.1569,4.64543,2.24009,0.719945,0.722768,0.716589,0.940941,0.790743,0.712442,4194508,4202704,4194304,4037843,4194432,4194304,50
548361,10000,0,1,5.4528,14.0801,10.9446,79.3597,33.6853,4.42758,0.708998,0.711823,0.70313,0.896903,0.772046,0.70178,4194507,1713088,4194304,2773525,4025137,4194304,100
548361,10000,0,1,2.69029,7.04264,5.48377,40.0581,17.0053,2.2325,0.709015,0.71107,0.704096,0.917662,0.775032,0.70252,4194503,1713288,4194304,2773926,4024695,4194304,50
548361,10000,1,0,5.25461,9.4727,10.7618,74.4501,32.787,4.30227,0.539497,0.543259,0.53384,0.705148,0.605776,0.532374,4194515,4202704,4194304,3029232,3671272,4194304,100
548361,10000,1,0,2.70253,4.84907,5.44047,37.822,16.6672,2.19627,0.540954,0.542905,0.534461,0.703937,0.604591,0.5328,4194497,4202704,4194304,3029098,3671425,4194304,50
548361,10000,1,1,5.21542,11.2098,10.707,64.2218,23.4674,4.21582,0.468845,0.462781,0.457114,0.56084,0.543747,0.454944,4194477,139508,32,1450812,2821974,4194304,100
548361,10000,1,1,2.56364,5.48242,5.29905,31.7947,11.53,2.12276,0.463649,0.462937,0.478655,0.569498,0.539742,0.454859,4194477,139508,32,1450812,2821974,4194304,50
548361,10000,2,0,5.35791,9.6171,10.8782,85.8042,27.395,4.44207,0.725497,0.729758,0.713957,0.951388,0.784786,0.714145,4194508,4202704,4194304,3965910,4098357,4194304,100
548361,10000,2,0,2.69332,4.81202,5.40562,42.7653,13.6586,2.1989,0.718985,0.731139,0.714412,0.955504,0.784296,0.711902,4194508,4202704,4194304,3964673,4098235,4194304,50
548361,10000,2,1,5.34818,14.0296,10.983,84.827,33.569,4.32017,0.709177,0.715261,0.702036,0.897819,0.774338,0.700414,4194506,1580908,4194304,2687249,3846876,4194304,100
548361,10000,2,1,2.73417,7.06993,5.48803,42.854,16.8264,2.19334,0.707976,0.712253,0.704608,0.892451,0.774248,0.701607,4194504,1580940,4194304,2687148,3846544,4194304,50
616906,10000,0,0,5.56598,9.33568,10.5129,76.2379,9.09121,4.72276,0.769926,0.773578,0.766416,0.989921,0.835843,0.762595,4194507,4202704,4194304,4039120,4194432,4194304,100
616906,10000,0,0,2.77611,4.6499,5.14215,37.42,4.47823,2.40741,0.77114,0.773043,0.764066,0.996816,0.833794,0.762528,4194508,4202704,4194304,4039510,4194432,4194304,50
616906,10000,0,1,5.55204,13.1011,10.4029,70.9315,30.3236,4.73769,0.757745,0.762233,0.753741,0.948121,0.823627,0.749766,4194508,1712556,4194304,2774027,4024644,4194304,100
616906,10000,0,1,2.73602,6.45742,5.10349,35.3092,15.2217,2.36469,0.759446,0.761593,0.754529,0.946076,0.821841,0.752213,4194506,1713392,4194304,2774276,4024902,4194304,50
616906,10000,1,0,5.53823,9.21142,10.2284,66.5996,29.7812,4.66723,0.58769,0.59613,0.580659,0.75163,0.653513,0.578717,4194519,4202704,4194304,3029123,3671262,4194304,100
616906,10000,1,0,2.77761,4.63612,5.09904,33.4706,14.9282,2.39321,0.586696,0.589313,0.581249,0.751651,0.650412,0.579033,4194502,4202704,4194304,3029166,3671114,4194304,50
616906,10000,1,1,5.37917,10.6067,10.2425,57.8545,21.4152,4.6109,0.506763,0.501618,0.49499,0.598932,0.580762,0.492515,4194477,139508,32,1450812,2821974,4194304,100
616906,10000,1,1,2.69742,5.21574,5.06461,28.8404,10.6588,2.27406,0.499582,0.5034,0.492172,0.599474,0.576779,0.492253,4194477,139508,32,1450812,2821974,4194304,50
616906,10000,2,0,5.58782,9.35353,10.4261,77.5171,25.9226,4.72128,0.771038,0.775825,0.770238,1.00215,0.833906,0.764059,4194508,4202704,4194304,3964896,4096566,4194304,100
616906,10000,2,0,2.77438,4.62063,5.0685,38.1075,12.7463,2.37039,0.774852,0.774779,0.764645,1.0023,0.83564,0.762299,4194508,4202704,4194304,3964973,4096209,4194304,50
616906,10000,2,1,5.61796,13.237,10.4605,76.4536,30.6748,4.85073,0.759775,0.761733,0.752557,0.944241,0.828423,0.752263,4194508,1581452,4194304,2688998,3847138,4194304,100
616906,10000,2,1,2.76212,6.45216,5.10561,37.6673,15.0892,2.36275,0.757851,0.762561,0.752731,0.946056,0.834072,0.750874,4194505,1581268,4194304,2687823,3847204,4194304,50
694019,10000,0,0,5.86214,10.0534,11.0915,86.3391,28.2453,4.90233,98.1648,100.393,97.9344,101.144,97.3592,97.1062,9437643,9456084,9437184,9013362,9317931,9437184,100
694019,10000,0,0,2.90826,4.99063,5.42533,41.6553,13.9258,2.44383,98.7471,98.1733,100.831,101.562,99.2051,98.4509,9437643,9456084,9437184,9013005,9319404,9437184,50
694019,10000,0,1,5.89733,14.2505,11.1408,83.3206,35.8066,4.97897,99.0788,97.4531,100.629,102.341,99.081,99.3773,9437642,3724172,9437184,6157043,8857259,9437184,100
694019,10000,0,1,2.89584,6.91924,5.38285,40.6987,17.5861,2.43498,97.887,102.411,99.6308,98.4226,98.7935,100.012,9437641,3722592,9437184,6159713,8862920,9437184,50
694019,10000,1,0,5.76567,9.97783,11.0776,76.0366,32.8421,4.92428,77.0468,74.8374,72.7496,74.9944,75.058,73.6397,9437645,9456084,9437184,6815595,8262341,9437184,100
694019,10000,1,0,2.93577,5.08436,5.55123,37.5086,17.8312,2.50294,75.201,74.2446,73.0534,76.9397,78.2473,73.4636,9437684,9456084,9437184,6815456,8262282,9437184,50
694019,10000,1,1,5.84325,11.3297,11.0001,65.8189,25.9189,4.84311,76.2,72.5053,71.4818,71.7296,75.3462,73.6775,9437572,313896,72,3264327,6352997,9437184,100
694019,10000,1,1,2.90762,5.55092,5.3623,32.5011,12.6885,2.38623,72.9835,70.7837,76.9886,72.8423,75.1691,73.8262,9437572,313896,72,3264327,6352997,9437184,50
694019,10000,2,0,5.95083,10.1542,11.1515,91.2097,31.9498,4.98796,99.1238,97.6827,96.8618,99.7837,101.519,98.9794,9437642,9456084,9437184,8812683,9126548,9437184,100
694019,10000,2,0,2.96649,5.07902,5.55488,44.8075,17.4824,2.54477,99.0778,99.968,98.3053,99.1309,97.4282,97.6444,9437643,9456084,9437184,8810734,9124390,9437184,50
694019,10000,2,1,5.96598,14.1819,11.0943,88.463,34.7427,4.89867,99.9059,99.8384,98.9374,99.6634,98.4092,101.205,9437632,3425260,9437184,5842146,8479429,9437184,100
694019,10000,2,1,2.9789,7.03786,5.52132,44.3153,17.4148,2.52538,96.5329,98.9565,101.122,96.7735,98.5271,101.085,9437630,3425216,9437184,5840381,8479666,9437184,50
780771,10000,0,0,6.26792,9.8748,10.8146,77.7342,26.2109,5.58126,99.7644,96.4149,98.8192,102.942,98.0026,98.3838,9437643,9456084,9437184,9013637,9316791,9437184,100
780771,10000,0,0,3.13255,4.96091,5.33167,37.7462,13.0716,2.69267,99.9655,99.8423,100.246,98.522,102.657,99.3595,9437644,9456084,9437184,9014336,9317587,9437184,50
780771,10000,0,1,6.36034,13.6085,10.9024,75.2273,33.089,5.41959,98.5134,98.1244,98.1764,98.4404,99.6059,97.1941,9437639,3723988,9437184,6157468,8856828,9437184,100
780771,10000,0,1,3.09274,6.64642,5.26972,36.7681,14.9251,2.65916,98.281,103.991,96.9379,100.314,99.4578,97.0691,9437640,3722516,9437184,6158639,8856262,9437184,50
780771,10000,1,0,6.08599,9.86979,10.7914,66.7208,32.3491,5.30867,76.0734,72.6533,74.2253,73.6535,77.2262,73.9183,9437661,9456084,9437184,6815588,8262213,9437184,100
780771,10000,1,0,3.07979,4.93295,5.3629,34.3922,15.1609,2.72684,74.6387,74.6125,75.4516,77.4381,76.2057,74.3858,9437649,9456084,9437184,6815342,8262219,9437184,50
780771,10000,1,1,6.2501,10.9884,10.6264,59.694,24.0087,5.40269,74.7812,71.5481,72.8659,74.6903,74.5715,73.5989,9437571,313896,72,3264327,6352997,9437184,100
780771,10000,1,1,3.15321,5.49799,5.30943,30.0974,12.076,2.77659,74.86,73.0309,73.1869,74.8161,72.5048,73.5106,9437574,313896,72,3264327,6352997,9437184,50
780771,10000,2,0,6.28435,9.95197,10.8592,79.9413,31.8277,5.3384,101.646,99.8115,101.012,104.662,99.8564,99.571,9437643,9456084,9437184,8811610,9126490,9437184,100
780771,10000,2,0,3.08072,4.93729,5.31863,40.3073,14.5325,2.72958,101.229,99.9251,99.5665,96.8479,99.695,99.579,9437643,9456084,9437184,8810856,9126880,9437184,50
780771,10000,2,1,6.22159,13.7174,10.8846,80.1813,32.1426,5.42893,99.7217,101.542,98.2337,99.8907,99.8492,100.719,9437638,3424968,9437184,5841132,8478688,9437184,100
780771,10000,2,1,3.15279,6.68552,5.32746,39.5996,15.8697,2.69216,100.383,98.1753,99.0777,99.8686,99.1541,99.6151,9437638,3426068,9437184,5840911,8478452,9437184,50
878367,10000,0,0,6.3692,10.3386,11.3731,81.1224,24.8334,5.44764,97.7139,98.0011,98.2698,101.123,101.006,102.373,10486270,10506760,10485760,10026022,10365055,10485760,100
878367,10000,0,0,3.23126,5.22522,5.66727,42.0313,12.5612,2.80361,101.569,99.1635,99.9258,99.6174,97.5427,98.6254,10486269,10506760,10485760,10025668,10365174,10485760,50
878367,10000,0,1,6.38707,14.1766,11.2951,79.7893,32.5647,5.40441,99.8884,98.7185,100.887,98.9894,100.075,99.6744,10486266,4152040,10485760,6852146,9865674,10485760,100
878367,10000,0,1,3.24786,7.21203,5.69849,40.5403,17.7299,2.79233,99.2884,99.9033,100.072,99.3018,100.58,103.813,10486264,4151852,10485760,6852009,9864873,10485760,50
