size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
46226,10000,1,1,0.170151,0.168723,0.168732,0.17038,0.168188,0.168722,0.025502,0.025091,0.024966,0.025316,0.025393,0.025094,0,0,0,0,0,0,100
46226,10000,1,1,0.090218,0.090442,0.091159,0.090209,0.090943,0.090109,0.025072,0.024957,0.024902,0.027376,0.024943,0.025208,0,0,0,0,0,0,50
46226,10000,2,0,0.169551,0.171217,0.170213,0.168444,0.171584,0.170342,0.034887,0.034829,0.034813,0.034923,0.034769,0.034873,0,0,0,0,0,0,100
46226,10000,2,0,0.088566,0.088998,0.088579,0.088256,0.088539,0.089221,0.034941,0.034958,0.034881,0.03483,0.035087,0.034849,0,0,0,0,0,0,50
46226,10000,2,1,0.17027,0.16786,0.168501,0.168716,0.168867,0.172335,0.033756,0.033825,0.033822,0.033865,0.033957,0.033828,0,0,0,0,0,0,100
46226,10000,2,1,0.088121,0.088386,0.088201,0.088094,0.088196,0.087567,0.033796,0.033765,0.034245,0.033803,0.034103,0.034324,0,0,0,0,0,0,50
52004,10000,0,0,0.192147,0.190242,0.191272,0.194404,0.191635,0.189727,0.039095,0.039236,0.039647,0.039195,0.039755,0.039172,0,0,0,0,0,0,100
52004,10000,0,0,0.100954,0.100308,0.100236,0.100427,0.100031,0.100603,0.039819,0.039667,0.039422,0.039128,0.039954,0.039153,0,0,0,0,0,0,50
52004,10000,0,1,0.1924,0.193611,0.193313,0.19376,0.192262,0.193005,0.038066,0.03823,0.038043,0.038429,0.038326,0.037996,0,0,0,0,0,0,100
52004,10000,0,1,0.099312,0.098748,0.099095,0.098785,0.098741,0.099093,0.038126,0.038193,0.038052,0.038017,0.038644,0.038022,0,0,0,0,0,0,50
52004,10000,1,0,0.192192,0.190334,0.190646,0.189695,0.191454,0.189945,0.035674,0.035714,0.035787,0.035748,0.035759,0.035748,0,0,0,0,0,0,100
52004,10000,1,0,0.097799,0.098785,0.098184,0.098675,0.097979,0.098024,0.035767,0.035664,0.035661,0.035698,0.035649,0.035885,0,0,0,0,0,0,50
52004,10000,1,1,0.190097,0.191101,0.189836,0.191129,0.189934,0.19183,0.02808,0.028082,0.027986,0.027999,0.02799,0.027999,0,0,0,0,0,0,100
52004,10000,1,1,0.100425,0.099526,0.100306,0.099996,0.100779,0.100014,0.028023,0.028099,0.028163,0.02824,0.028036,0.028013,0,0,0,0,0,0,50
52004,10000,2,0,0.193797,0.192642,0.193503,0.192654,0.19271,0.192845,0.039646,0.039112,0.039225,0.039141,0.039207,0.039174,0,0,0,0,0,0,100
52004,10000,2,0,0.101016,0.101165,0.102958,0.100911,0.101101,0.101488,0.039194,0.0397,0.039111,0.039121,0.039217,0.039139,0,0,0,0,0,0,50
52004,10000,2,1,0.187127,0.190079,0.191153,0.187969,0.188802,0.190957,0.037958,0.037945,0.037993,0.037974,0.038039,0.038194,0,0,0,0,0,0,100
52004,10000,2,1,0.10138,0.101745,0.101266,0.101638,0.10107,0.102979,0.038099,0.037862,0.03791,0.038334,0.038118,0.037921,0,0,0,0,0,0,50
58504,10000,0,0,0.218007,0.217924,0.218243,0.217194,0.218244,0.21753,0.043953,0.043996,0.044178,0.044093,0.045834,0.04432,0,0,0,0,0,0,100
58504,10000,0,0,0.115335,0.114179,0.114975,0.115132,0.114551,0.115133,0.044721,0.044095,0.044035,0.04399,0.043902,0.04399,0,0,0,0,0,0,50
58504,10000,0,1,0.21594,0.215106,0.216062,0.216866,0.216428,0.217022,0.042832,0.042808,0.042797,0.043506,0.042739,0.042919,0,0,0,0,0,0,100
58504,10000,0,1,0.114092,0.113966,0.113565,0.114865,0.113527,0.113606,0.0428,0.042931,0.04322,0.04451,0.04281,0.042995,0,0,0,0,0,0,50
58504,10000,1,0,0.217135,0.215123,0.216247,0.216329,0.218587,0.215685,0.040152,0.040078,0.050528,0.040127,0.040109,0.040299,0,0,0,0,0,0,100
58504,10000,1,0,0.115089,0.114546,0.114965,0.116104,0.115098,0.115333,0.040075,0.040139,0.040061,0.04007,0.040074,0.040071,0,0,0,0,0,0,50
58504,10000,1,1,0.217543,0.216765,0.217493,0.217822,0.217884,0.2164,0.031502,0.031781,0.031929,0.031987,0.031869,0.031708,0,0,0,0,0,0,100
58504,10000,1,1,0.113184,0.114248,0.11278,0.113351,0.112616,0.112891,0.031777,0.031705,0.031769,0.031522,0.031814,0.031779,0,0,0,0,0,0,50
58504,10000,2,0,0.216118,0.213016,0.215471,0.215569,0.215004,0.213477,0.044018,0.044083,0.044009,0.043935,0.044247,0.043993,0,0,0,0,0,0,100
58504,10000,2,0,0.112123,0.11221,0.111881,0.112188,0.111506,0.112331,0.044738,0.044098,0.044021,0.045019,0.044004,0.044161,0,0,0,0,0,0,50
58504,10000,2,1,0.217398,0.21626,0.216742,0.216489,0.216212,0.216052,0.042606,0.042747,0.042711,0.042725,0.042868,0.042597,0,0,0,0,0,0,100
58504,10000,2,1,0.114801,0.114474,0.113967,0.113871,0.114015,0.11518,0.04272,0.042858,0.042733,0.042795,0.042729,0.043345,0,0,0,0,0,0,50
65817,10000,0,0,0.246881,0.246081,0.245962,0.24531,0.245269,0.245309,0.049814,0.049855,0.049861,0.049775,0.049747,0.049721,0,0,0,0,0,0,100
65817,10000,0,0,0.130041,0.129985,0.129822,0.130512,0.130086,0.12969,0.049802,0.049752,0.049718,0.050868,0.049648,0.049699,0,0,0,0,0,0,50
65817,10000,0,1,0.242621,0.24414,0.245038,0.244373,0.242774,0.245411,0.048327,0.048329,0.048402,0.048772,0.048859,0.051712,0,0,0,0,0,0,100
65817,10000,0,1,0.125728,0.125517,0.125784,0.12611,0.126094,0.125803,0.048403,0.048379,0.048375,0.04837,0.050306,0.048887,0,0,0,0,0,0,50
65817,10000,1,0,0.242541,0.242767,0.243076,0.24511,0.242771,0.244278,0.04566,0.045471,0.045295,0.045483,0.045542,0.045748,0,0,0,0,0,0,100
65817,10000,1,0,0.128141,0.128019,0.127758,0.126866,0.12781,0.126802,0.045355,0.045237,0.045378,0.045472,0.045317,0.04528,0,0,0,0,0,0,50
65817,10000,1,1,0.247352,0.249698,0.248093,0.248883,0.249079,0.249255,0.035742,0.035715,0.035763,0.035818,0.035773,0.035787,0,0,0,0,0,0,100
65817,10000,1,1,0.125281,0.124472,0.125528,0.124864,0.125071,0.125557,0.0358,0.03629,0.03571,0.035749,0.035712,0.035821,0,0,0,0,0,0,50
65817,10000,2,0,0.247155,0.246504,0.246031,0.245466,0.246256,0.247485,0.049757,0.049657,0.049821,0.049692,0.04974,0.049695,0,0,0,0,0,0,100
65817,10000,2,0,0.131115,0.130713,0.131186,0.130098,0.130743,0.131131,0.050191,0.049689,0.0496,0.049789,0.049734,0.049691,0,0,0,0,0,0,50
65817,10000,2,1,0.244764,0.241887,0.241683,0.241966,0.244119,0.243289,0.048302,0.049137,0.048554,0.048725,0.048371,0.049873,0,0,0,0,0,0,100
65817,10000,2,1,0.127604,0.127693,0.127664,0.128244,0.127498,0.127405,0.048353,0.048275,0.048242,0.048194,0.049257,0.048287,0,0,0,0,0,0,50
74044,10000,0,0,0.276002,0.277169,0.278764,0.276644,0.276524,0.277748,0.05585,0.055769,0.055845,0.056137,0.055842,0.055841,0,0,0,0,0,0,100
74044,10000,0,0,0.143744,0.143605,0.144153,0.143672,0.144065,0.143589,0.055823,0.055802,0.055807,0.056343,0.055816,0.055784,0,0,0,0,0,0,50
74044,10000,0,1,0.275445,0.275838,0.27461,0.274527,0.274867,0.27487,0.054434,0.054571,0.054329,0.05431,0.05439,0.05433,0,0,0,0,0,0,100
74044,10000,0,1,0.143807,0.143011,0.142781,0.14234,0.143273,0.143663,0.057192,0.054591,0.054764,0.054389,0.054812,0.054353,0,0,0,0,0,0,50
74044,10000,1,0,0.275573,0.276406,0.27766,0.275327,0.276862,0.275854,0.050989,0.051025,0.051219,0.051186,0.050943,0.051323,0,0,0,0,0,0,100
74044,10000,1,0,0.14353,0.142864,0.143487,0.143646,0.143357,0.143578,0.050847,0.051615,0.051196,0.050911,0.051185,0.050955,0,0,0,0,0,0,50
74044,10000,1,1,0.27821,0.27673,0.278439,0.279769,0.276954,0.277982,0.040225,0.040114,0.040102,0.040161,0.04028,0.040215,0,0,0,0,0,0,100
74044,10000,1,1,0.141585,0.141092,0.141817,0.141265,0.14153,0.141267,0.040131,0.040204,0.043578,0.040098,0.040099,0.0402,0,0,0,0,0,0,50
74044,10000,2,0,0.280375,0.279423,0.280718,0.27954,0.278826,0.279888,0.055955,0.05599,0.05583,0.055787,0.056018,0.055829,0,0,0,0,0,0,100
74044,10000,2,0,0.141934,0.142258,0.142389,0.14173,0.141929,0.141344,0.055768,0.055872,0.055997,0.055985,0.05581,0.05615,0,0,0,0,0,0,50
74044,10000,2,1,0.281487,0.279331,0.281447,0.280418,0.279583,0.280672,0.054211,0.054339,0.054471,0.054245,0.054173,0.054215,0,0,0,0,0,0,100
74044,10000,2,1,0.146252,0.146021,0.146305,0.14694,0.145605,0.145904,0.054518,0.054161,0.054878,0.054284,0.054291,0.054311,0,0,0,0,0,0,50
83299,10000,0,0,0.315785,0.314697,0.316686,0.316056,0.316444,0.316056,0.062718,0.062692,0.062931,0.062752,0.063784,0.062779,0,0,0,0,0,0,100
83299,10000,0,0,0.162855,0.163301,0.163491,0.163696,0.163732,0.163124,0.062843,0.062776,0.062905,0.062781,0.063657,0.062799,0,0,0,0,0,0,50
83299,10000,0,1,0.315538,0.314616,0.315448,0.31547,0.315821,0.315953,0.061544,0.06106,0.061019,0.061061,0.061013,0.06118,0,0,0,0,0,0,100
83299,10000,0,1,0.162459,0.16228,0.162512,0.162776,0.162368,0.163362,0.061005,0.061031,0.061084,0.061706,0.06117,0.061052,0,0,0,0,0,0,50
83299,10000,1,0,0.318144,0.318241,0.317134,0.317468,0.317613,0.319238,0.057316,0.057244,0.06029,0.057448,0.057426,0.057835,0,0,0,0,0,0,100
83299,10000,1,0,0.161621,0.161447,0.160951,0.16115,0.161318,0.160915,0.057172,0.057366,0.057711,0.05721,0.058216,0.0574,0,0,0,0,0,0,50
83299,10000,1,1,0.315521,0.314755,0.315103,0.315024,0.315353,0.314285,0.0452,0.045107,0.045087,0.04584,0.045084,0.045403,0,0,0,0,0,0,100
83299,10000,1,1,0.16298,0.162756,0.163171,0.163275,0.163537,0.163201,0.045733,0.045709,0.045068,0.045074,0.045131,0.045157,0,0,0,0,0,0,50
83299,10000,2,0,0.314549,0.312874,0.313298,0.314093,0.312968,0.31445,0.062757,0.062811,0.062632,0.063043,0.062929,0.062836,0,0,0,0,0,0,100
83299,10000,2,0,0.163119,0.163445,0.163028,0.162953,0.163257,0.163563,0.062676,0.062754,0.062674,0.063765,0.062814,0.062894,0,0,0,0,0,0,50
83299,10000,2,1,0.315814,0.313731,0.314125,0.317168,0.315103,0.313962,0.061303,0.061092,0.061136,0.061939,0.06088,0.06084,0,0,0,0,0,0,100
83299,10000,2,1,0.161472,0.160999,0.161683,0.162409,0.161137,0.161777,0.060908,0.060828,0.061053,0.06081,0.060747,0.060797,0,0,0,0,0,0,50
93711,10000,0,0,0.358932,0.358504,0.358308,0.357341,0.357901,0.357431,0.070455,0.070608,0.070517,0.070879,0.070897,0.07052,0,0,0,0,0,0,100
93711,10000,0,0,0.183421,0.18247,0.182838,0.182741,0.182747,0.183189,0.07047,0.070583,0.070454,0.070442,0.070606,0.070475,0,0,0,0,0,0,50
93711,10000,0,1,0.35961,0.357774,0.359374,0.359546,0.35945,0.360198,0.068815,0.068756,0.068576,0.068798,0.068594,0.068579,0,0,0,0,0,0,100
93711,10000,0,1,0.181962,0.182,0.181634,0.181612,0.181371,0.181016,0.068618,0.06929,0.068671,0.06864,0.06871,0.068693,0,0,0,0,0,0,50
93711,10000,1,0,0.355449,0.35543,0.355409,0.354283,0.354125,0.355373,0.064388,0.06447,0.064334,0.064285,0.064559,0.064259,0,0,0,0,0,0,100
93711,10000,1,0,0.183331,0.182774,0.182784,0.182645,0.182861,0.183928,0.064542,0.064756,0.066946,0.065546,0.064799,0.064302,0,0,0,0,0,0,50
93711,10000,1,1,0.355631,0.355194,0.356402,0.355791,0.354887,0.356002,0.053917,0.050615,0.050707,0.050683,0.050891,0.050754,0,0,0,0,0,0,100
93711,10000,1,1,0.185785,0.18618,0.186044,0.185862,0.18558,0.185126,0.051301,0.050664,0.050962,0.050648,0.051016,0.050739,0,0,0,0,0,0,50
93711,10000,2,0,0.351426,0.350971,0.350748,0.352088,0.351377,0.352458,0.070572,0.070586,0.070501,0.070457,0.070451,0.071557,0,0,0,0,0,0,100
93711,10000,2,0,0.182209,0.182816,0.181902,0.182256,0.182098,0.182263,0.071208,0.070433,0.070525,0.070455,0.07749,0.070414,0,0,0,0,0,0,50
93711,10000,2,1,0.350963,0.351548,0.351318,0.35235,0.352288,0.351425,0.068577,0.068492,0.068404,0.068362,0.068774,0.068392,0,0,0,0,0,0,100
93711,10000,2,1,0.184232,0.18381,0.184951,0.184734,0.184442,0.184589,0.068404,0.068512,0.068473,0.068428,0.068329,0.068427,0,0,0,0,0,0,50
105424,10000,0,0,0.398556,0.39781,0.398589,0.398699,0.399497,0.399319,0.079224,0.079171,0.081467,0.079609,0.079107,0.079335,0,0,0,0,0,0,100
105424,10000,0,0,0.205915,0.20599,0.206133,0.205877,0.206413,0.205778,0.079157,0.07937,0.079266,0.079205,0.080247,0.07936,0,0,0,0,0,0,50
105424,10000,0,1,0.402044,0.402496,0.402251,0.402345,0.401506,0.403518,0.082763,0.077108,0.077119,0.077055,0.077046,0.077089,0,0,0,0,0,0,100
105424,10000,0,1,0.204638,0.20458,0.203817,0.204527,0.204738,0.205057,0.077599,0.077113,0.077264,0.078675,0.081199,0.077116,0,0,0,0,0,0,50
105424,10000,1,0,0.399534,0.400455,0.398617,0.399514,0.398758,0.407235,0.072114,0.072369,0.07233,0.074076,0.072217,0.072636,0,0,0,0,0,0,100
105424,10000,1,0,0.200285,0.199639,0.199826,0.199963,0.199672,0.199575,0.072314,0.072284,0.072906,0.072067,0.072612,0.072281,0,0,0,0,0,0,50
105424,10000,1,1,0.401493,0.401834,0.402823,0.400908,0.400985,0.40189,0.057102,0.056964,0.058822,0.057396,0.056948,0.056883,0,0,0,0,0,0,100
105424,10000,1,1,0.206053,0.205981,0.205839,0.205786,0.206461,0.20642,0.057855,0.057821,0.057013,0.058628,0.057345,0.05702,0,0,0,0,0,0,50
105424,10000,2,0,0.405461,0.403882,0.404937,0.40353,0.403701,0.405776,0.07926,0.079757,0.079196,0.079136,0.079238,0.079163,0,0,0,0,0,0,100
105424,10000,2,0,0.207015,0.207448,0.207935,0.207568,0.208173,0.207445,0.079327,0.07926,0.07944,0.0793,0.079305,0.079312,0,0,0,0,0,0,50
105424,10000,2,1,0.398219,0.398701,0.39783,0.397981,0.399818,0.404678,0.077146,0.076764,0.076841,0.076813,0.081613,0.076767,0,0,0,0,0,0,100
105424,10000,2,1,0.205189,0.205043,0.205424,0.204531,0.204816,0.205035,0.076827,0.077025,0.076893,0.076761,0.076926,0.076855,0,0,0,0,0,0,50
118602,10000,0,0,0.45082,0.450133,0.451149,0.450406,0.450794,0.450567,0.09063,0.089,0.089065,0.089169,0.089168,0.089116,0,0,0,0,0,0,100
118602,10000,0,0,0.235045,0.234408,0.235538,0.235903,0.234874,0.235327,0.089091,0.089101,0.089098,0.093267,0.088987,0.088896,0,0,0,0,0,0,50
118602,10000,0,1,0.451183,0.449512,0.450508,0.449823,0.451431,0.450463,0.08659,0.086768,0.086642,0.087229,0.086645,0.086519,0,0,0,0,0,0,100
118602,10000,0,1,0.234546,0.234468,0.234403,0.234475,0.234158,0.234145,0.0866,0.086802,0.086728,0.08674,0.087789,0.086667,0,0,0,0,0,0,50
118602,10000,1,0,0.450071,0.448934,0.450126,0.448368,0.449188,0.450792,0.081361,0.081634,0.08151,0.081762,0.081231,0.081247,0,0,0,0,0,0,100
118602,10000,1,0,0.233652,0.233338,0.23331,0.234157,0.234252,0.234198,0.081765,0.081764,0.081164,0.082349,0.081206,0.081273,0,0,0,0,0,0,50
118602,10000,1,1,0.45367,0.454995,0.453974,0.45432,0.45381,0.454197,0.064034,0.064066,0.06443,0.064324,0.064107,0.064334,0,0,0,0,0,0,100
118602,10000,1,1,0.223044,0.222843,0.22247,0.223702,0.223024,0.222522,0.064016,0.064177,0.064627,0.064044,0.064063,0.06461,0,0,0,0,0,0,50
118602,10000,2,0,0.456156,0.45545,0.454637,0.454888,0.455774,0.454974,0.089498,0.088937,0.089215,0.089776,0.089084,0.088995,0,0,0,0,0,0,100
118602,10000,2,0,0.232973,0.233222,0.232831,0.232948,0.23262,0.232947,0.089115,0.089187,0.090448,0.089076,0.089386,0.089087,0,0,0,0,0,0,50
118602,10000,2,1,0.452376,0.450236,0.452192,0.451333,0.461197,0.451566,0.086556,0.087051,0.086518,0.086441,0.086723,0.08638,0,0,0,0,0,0,100
118602,10000,2,1,0.230606,0.231194,0.231267,0.231138,0.230817,0.230769,0.086304,0.086485,0.086332,0.086534,0.086331,0.086416,0,0,0,0,0,0,50
133427,10000,0,0,3.92612,8.47317,10.0017,84.3447,8.11316,3.04071,0.183113,0.184416,0.183001,0.238747,0.202785,0.184749,1048627,1050676,1048576,1010113,1048608,1048576,100
133427,10000,0,0,1.88714,4.13877,4.88279,41.0616,3.97268,1.50102,0.182703,0.185206,0.182456,0.237516,0.203177,0.182299,1048627,1050676,1048576,1010194,1048608,1048576,50
133427,10000,0,1,3.91187,13.1726,10.0456,81.2284,33.3396,2.97512,0.18015,0.184701,0.179102,0.226567,0.200391,0.178448,1048626,428304,1048576,693208,1005896,1048576,100
133427,10000,0,1,1.91958,6.44074,4.89711,39.7852,16.2567,1.48816,0.180151,0.182355,0.180146,0.227079,0.199721,0.178961,1048622,428580,1048576,693357,1006051,1048576,50
133427,10000,1,0,3.85603,8.45366,10.031,74.9516,32.1349,2.99471,0.136028,0.137803,0.135261,0.179427,0.156078,0.134826,1048632,1050676,1048576,757279,912194,1048576,100
133427,10000,1,0,1.90514,4.14723,4.87649,36.6383,15.6668,1.46184,0.136151,0.137564,0.135611,0.176581,0.155921,0.134846,1048623,1050676,1048576,757232,912182,1048576,50
133427,10000,1,1,3.9997,10.2846,9.90605,66.3216,25.7382,2.9961,0.11696,0.117528,0.115579,0.14112,0.14937,0.115293,1048620,34868,8,362702,694830,1048576,100
133427,10000,1,1,1.94783,5.02697,4.85121,32.5839,12.6158,1.50924,0.116991,0.117408,0.115578,0.141563,0.150979,0.115447,1048620,34868,8,362702,694830,1048576,50
133427,10000,2,0,3.94479,8.44451,10.0484,85.8489,27.4288,3.0003,0.182989,0.184751,0.18201,0.241391,0.204711,0.181308,1048627,1050676,1048576,991539,1024535,1048576,100
133427,10000,2,0,1.90906,4.12167,4.85591,41.7748,13.4682,1.45635,0.182526,0.184247,0.181886,0.24052,0.205145,0.181136,1048627,1050676,1048576,991215,1024527,1048576,50
133427,10000,2,1,3.80637,13.1481,9.99814,86.4162,33.2634,3.0103,0.178936,0.181664,0.178186,0.226599,0.200337,0.177885,1048627,395336,1048576,671971,961885,1048576,100
133427,10000,2,1,1.87516,6.22895,4.80614,41.6628,15.7393,1.44442,0.179529,0.181316,0.179508,0.226129,0.199971,0.177911,1048627,395600,1048576,671382,961549,1048576,50
150105,10000,0,0,3.65868,7.66808,9.04124,74.9621,7.41411,2.76308,0.195335,0.196464,0.1956,0.249962,0.214763,0.193855,1048627,1050676,1048576,1009778,1048608,1048576,100
150105,10000,0,0,1.81803,3.87065,4.52681,37.5797,3.70899,1.3962,0.194966,0.196349,0.194466,0.249514,0.215583,0.19371,1048627,1050676,1048576,1010299,1048608,1048576,50
150105,10000,0,1,3.63729,11.8447,9.02155,72.0475,29.6497,2.80185,0.191826,0.193782,0.191837,0.241217,0.216252,0.190296,1048627,428244,1048576,693455,1006168,1048576,100
150105,10000,0,1,1.82925,5.93332,4.53372,36.13,14.9112,1.45092,0.191515,0.193884,0.1915,0.23938,0.212476,0.190758,1048627,428148,1048576,693443,1006114,1048576,50
150105,10000,1,0,3.6202,7.68788,9.04435,66.6651,28.4664,2.85958,0.147236,0.148996,0.148715,0.188417,0.16666,0.146543,1048626,1050676,1048576,757271,912236,1048576,100
150105,10000,1,0,1.87195,3.85692,4.52115,33.4,14.3101,1.39986,0.147663,0.14957,0.14699,0.189727,0.16655,0.146124,1048627,1050676,1048576,757357,912164,1048576,50
150105,10000,1,1,3.66467,9.37572,9.06368,59.633,23.2731,2.83692,0.126311,0.126315,0.12513,0.15009,0.161155,0.124905,1048620,34868,8,362702,694830,1048576,100
150105,10000,1,1,1.82512,4.60402,4.45195,29.3846,11.4519,1.40428,0.125594,0.127334,0.124648,0.149855,0.159097,0.124868,1048620,34868,8,362702,694830,1048576,50
150105,10000,2,0,3.62614,7.68374,9.07856,76.2986,24.6751,2.79825,0.195084,0.196944,0.195899,0.255399,0.214947,0.193193,1048627,1050676,1048576,991521,1024554,1048576,100
150105,10000,2,0,1.84772,3.79106,4.42707,37.6015,12.1246,1.3815,0.195131,0.197287,0.19485,0.254006,0.215092,0.194135,1048627,1050676,1048576,991586,1024566,1048576,50
150105,10000,2,1,3.69904,11.9698,9.09782,76.8864,29.674,2.81328,0.191538,0.193088,0.191088,0.238776,0.21163,0.190045,1048627,395460,1048576,672453,962059,1048576,100
150105,10000,2,1,1.7988,5.71974,4.33202,36.9216,14.3162,1.3521,0.191643,0.194189,0.19534,0.239718,0.211423,0.190005,1048627,395324,1048576,671330,961795,1048576,50
168868,10000,0,0,3.4014,6.99248,8.21608,66.7887,6.7486,2.63738,0.208799,0.211747,0.209175,0.265488,0.228734,0.207826,1048627,1050676,1048576,1010107,1048608,1048576,100
168868,10000,0,0,1.65387,3.42205,3.97122,32.5815,3.29161,1.32228,0.209394,0.215317,0.208473,0.263969,0.229226,0.214709,1048627,1050676,1048576,1009035,1048608,1048576,50
168868,10000,0,1,3.41693,10.612,8.221,64.1518,26.3077,2.62833,0.205627,0.207392,0.20419,0.252627,0.225341,0.20442,1048627,428028,1048576,693718,1006112,1048576,100
168868,10000,0,1,1.70681,5.23202,3.97176,31.4582,13.0183,1.29407,0.20483,0.208502,0.204882,0.253551,0.225443,0.204171,1048627,428196,1048576,693300,1005853,1048576,50
168868,10000,1,0,3.40193,6.99207,8.1676,59.5903,25.7483,2.63029,0.160123,0.161594,0.159996,0.202231,0.180305,0.158854,1048632,1050676,1048576,757271,912165,1048576,100
168868,10000,1,0,1.70655,3.44019,4.00283,29.0652,12.544,1.3142,0.160391,0.161549,0.161624,0.202145,0.180028,0.160758,1048627,1050676,1048576,757284,912184,1048576,50
168868,10000,1,1,3.47593,8.46231,8.17725,53.0732,20.7711,2.68685,0.136485,0.137288,0.135283,0.160814,0.16798,0.13603,1048620,34868,8,362702,694830,1048576,100
168868,10000,1,1,1.72802,4.10572,3.96557,25.7973,10.1002,1.30357,0.135883,0.13662,0.135545,0.160882,0.168867,0.135,1048620,34868,8,362702,694830,1048576,50
168868,10000,2,0,3.48782,7.01406,8.25361,68.1029,22.1031,2.62293,0.20898,0.210795,0.214534,0.268224,0.2286,0.206939,1048627,1050676,1048576,991538,1024392,1048576,100
168868,10000,2,0,1.75749,3.50961,4.06982,33.9533,11.0368,1.31527,0.210484,0.210785,0.208819,0.267815,0.228569,0.20798,1048627,1050676,1048576,991506,1024603,1048576,50
168868,10000,2,1,3.45447,10.6585,8.12414,67.9914,26.1295,2.65271,0.207908,0.207674,0.205407,0.251391,0.224233,0.203776,1048626,395524,1048576,672040,961600,1048576,100
168868,10000,2,1,1.75373,5.4107,4.07576,34.4007,13.2984,1.30121,0.206215,0.207958,0.206347,0.252789,0.224783,0.203878,1048626,395380,1048576,672213,961337,1048576,50
189976,10000,0,0,3.21552,6.3811,7.3508,59.0547,6.12743,2.50996,0.225084,0.227475,0.224387,0.280447,0.245394,0.223726,1048627,1050676,1048576,1009546,1048608,1048576,100
189976,10000,0,0,1.63674,3.20541,3.65409,29.6269,3.09503,1.26904,0.225448,0.22801,0.22417,0.280533,0.244809,0.223928,1048627,1050676,1048576,1010117,1048608,1048576,50
189976,10000,0,1,3.29358,9.79802,7.47068,57.6512,23.6838,2.62,0.226152,0.225051,0.220446,0.269063,0.240929,0.219865,1048627,428236,1048576,693550,1006048,1048576,100
189976,10000,0,1,1.63918,4.89377,3.68064,28.7807,11.9814,1.27777,0.221498,0.223949,0.22039,0.272828,0.240771,0.220105,1048627,428228,1048576,693664,1006357,1048576,50
189976,10000,1,0,3.2958,6.45585,7.42549,53.2422,23.0982,2.55818,0.174325,0.175851,0.174018,0.216794,0.194354,0.173184,1048627,1050676,1048576,757349,912146,1048576,100
189976,10000,1,0,1.5941,3.10638,3.5468,25.6412,11.1182,1.24856,0.174741,0.175978,0.173358,0.216322,0.194289,0.17354,1048633,1050676,1048576,757282,912168,1048576,50
189976,10000,1,1,3.28783,7.71422,7.44636,47.3086,18.6415,2.58062,0.147189,0.147635,0.147531,0.172003,0.183349,0.145705,1048620,34868,8,362702,694830,1048576,100
189976,10000,1,1,1.63421,3.7863,3.65817,23.3126,9.18932,1.29094,0.149505,0.147625,0.146452,0.171242,0.179714,0.145645,1048620,34868,8,362702,694830,1048576,50
189976,10000,2,0,3.29206,6.47518,7.47787,61.2269,20.0631,2.54467,0.225166,0.226637,0.224504,0.283186,0.244671,0.223131,1048627,1050676,1048576,991548,1024604,1048576,100
189976,10000,2,0,1.64354,3.26774,3.69378,30.4963,11.0764,1.33485,0.225207,0.226483,0.226436,0.295662,0.24427,0.22355,1048627,1050676,1048576,991412,1022530,1048576,50
189976,10000,2,1,3.27015,9.94811,7.49935,61.9789,24.1588,2.55928,0.221259,0.222586,0.220567,0.267629,0.240452,0.219347,1048626,395484,1048576,671440,961923,1048576,100
189976,10000,2,1,1.63751,4.8296,3.62519,30.1044,11.7794,1.26641,0.227071,0.236006,0.2197,0.266664,0.240291,0.219167,1048627,395248,1048576,672022,961732,1048576,50
213723,10000,0,0,3.17158,5.97948,6.78833,53.6263,5.77736,2.49359,0.242744,0.243967,0.24176,0.29752,0.262973,0.240842,1048627,1050676,1048576,1010383,1048608,1048576,100
213723,10000,0,0,1.49455,2.8561,3.20607,25.4295,2.76344,1.19959,0.243581,0.244096,0.241871,0.295916,0.262294,0.242012,1048627,1050676,1048576,1009676,1048608,1048576,50
213723,10000,0,1,3.08953,8.92676,6.73252,51.3091,21.4229,2.50104,0.238391,0.241675,0.237862,0.286261,0.256964,0.236343,1048627,428500,1048576,693541,1006285,1048576,100
213723,10000,0,1,1.543,4.40025,3.31442,25.3968,10.6302,1.256,0.238317,0.246744,0.237463,0.285352,0.257211,0.240891,1048627,428416,1048576,693606,1005937,1048576,50
213723,10000,1,0,3.12164,6.01075,6.7912,47.9578,20.9088,2.51808,0.190207,0.192143,0.190436,0.232976,0.214355,0.189299,1048627,1050676,1048576,757264,912100,1048576,100
213723,10000,1,0,1.56794,2.94407,3.30649,23.4002,10.1718,1.23999,0.190283,0.197614,0.189961,0.231851,0.209796,0.1888,1048634,1050676,1048576,757327,912161,1048576,50
213723,10000,1,1,3.16386,7.12228,6.87298,42.513,16.8932,2.58923,0.159648,0.161406,0.158464,0.183703,0.193111,0.169081,1048620,34868,8,362702,694830,1048576,100
213723,10000,1,1,1.50053,3.39426,3.27811,20.3651,8.06115,1.23037,0.159684,0.160215,0.159397,0.183885,0.192234,0.159221,1048620,34868,8,362702,694830,1048576,50
