size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
41090,10000,2,1,0.513101,1.34009,0.961169,8.2191,3.65555,0.418316,0.045713,0.045808,0.045339,0.056434,0.048335,0.045013,262162,111708,262144,176356,255903,262144,100
41090,10000,2,1,0.253496,0.618552,0.46562,3.88941,1.72108,0.209209,0.045782,0.04571,0.045875,0.056532,0.047962,0.045027,262162,111316,262144,176334,255861,262144,50
46226,10000,0,0,0.498262,0.982485,0.893417,7.38983,0.933653,0.414988,0.050313,0.050709,0.049933,0.062565,0.052091,0.049784,262162,262688,262144,260198,262166,262144,100
46226,10000,0,0,0.269787,0.544555,0.495113,4.17833,0.517327,0.224161,0.050528,0.050515,0.050013,0.066104,0.05247,0.049713,393243,394032,393216,390343,393249,393216,50
46226,10000,0,1,0.504508,1.20436,0.905281,7.3636,0.941156,0.417971,0.049443,0.049501,0.049028,0.059924,0.051927,0.048908,262162,119320,262144,181983,262166,262144,100
46226,10000,0,1,0.271357,0.665807,0.499122,4.15397,0.520751,0.224401,0.049401,0.049524,0.04928,0.060084,0.052659,0.048792,393243,179028,393216,272926,393249,393216,50
46226,10000,1,0,0.500536,0.97812,0.888636,6.93382,4.26838,0.416368,0.043184,0.042597,0.042076,0.052162,0.053433,0.042117,262161,262688,262144,189344,217891,262144,100
46226,10000,1,0,0.274481,0.556582,0.504881,4.01877,2.4837,0.227043,0.042483,0.042906,0.042118,0.059876,0.054022,0.0419,393247,394032,393216,283989,329306,393216,50
46226,10000,1,1,0.488822,0.985932,0.94155,5.95987,2.22231,0.411113,0.035217,0.035359,0.035281,0.041392,0.040064,0.034987,262161,8748,16,90682,161685,262144,100
46226,10000,1,1,0.267036,0.551236,0.522819,3.41293,1.25162,0.218914,0.03554,0.035263,0.035067,0.04139,0.039648,0.035542,393240,13128,24,136058,250090,393216,50
46226,10000,2,0,0.499053,0.987391,0.897502,7.68257,0.934838,0.42023,0.050375,0.050455,0.050114,0.063116,0.052476,0.049832,262162,262688,262144,255435,262166,262144,100
46226,10000,2,0,0.277137,0.555036,0.503968,4.40802,0.527842,0.227775,0.05041,0.050393,0.049921,0.063029,0.052547,0.049804,393243,394032,393216,383208,393249,393216,50
46226,10000,2,1,0.500056,1.18603,0.901926,7.37141,3.28431,0.416489,0.049434,0.049549,0.048964,0.060479,0.051812,0.048887,262162,111452,262144,176411,255987,262144,100
46226,10000,2,1,0.270808,0.689742,0.497529,4.14864,1.85193,0.22497,0.04925,0.049436,0.049255,0.060338,0.051775,0.049744,393242,167220,393216,264504,383822,393216,50
52004,10000,0,0,0.578396,1.21797,1.10429,9.83414,1.14497,0.458238,0.061649,0.062208,0.061472,0.080304,0.06399,0.061072,393243,394032,393216,390319,393249,393216,100
52004,10000,0,0,0.288962,0.59802,0.542016,4.72319,0.562038,0.23326,0.061756,0.062173,0.061529,0.080358,0.064055,0.061172,393243,394032,393216,390331,393249,393216,50
52004,10000,0,1,0.579578,1.53202,1.11072,9.75471,1.15551,0.462387,0.060708,0.060961,0.060677,0.07653,0.06299,0.06029,393243,179028,393216,272919,393249,393216,100
52004,10000,0,1,0.282218,0.719085,0.533875,4.56482,0.553588,0.228155,0.060687,0.061757,0.061277,0.076612,0.062938,0.060162,393243,179092,393216,272906,393249,393216,50
52004,10000,1,0,0.569863,1.20937,1.0991,9.19058,5.647,0.45668,0.051096,0.05152,0.051796,0.065892,0.067227,0.050465,393242,394032,393216,284001,329265,393216,100
52004,10000,1,0,0.283939,0.586367,0.532818,4.36702,2.67253,0.228815,0.051561,0.051506,0.050793,0.065874,0.067438,0.0507,393244,394032,393216,284030,329357,393216,50
52004,10000,1,1,0.563158,1.23105,1.16436,7.94663,2.87945,0.452388,0.043086,0.043244,0.042671,0.052345,0.04801,0.042497,393240,13128,24,136058,250090,393216,100
52004,10000,1,1,0.28348,0.603687,0.571345,3.81229,1.38742,0.230972,0.043146,0.043138,0.042725,0.052277,0.048589,0.042682,393240,13128,24,136058,250090,393216,50
52004,10000,2,0,0.576545,1.2229,1.11148,10.1973,1.15552,0.470795,0.061691,0.062203,0.074236,0.080652,0.065175,0.061052,393243,394032,393216,383222,393249,393216,100
52004,10000,2,0,0.289282,0.605991,0.551405,4.96518,0.570403,0.237484,0.061668,0.062031,0.061452,0.080707,0.066064,0.061293,393243,394032,393216,383102,393249,393216,50
52004,10000,2,1,0.571892,1.54262,1.10529,9.74045,4.23935,0.45898,0.060514,0.060975,0.060455,0.076876,0.063658,0.059867,393243,167144,393216,264713,383984,393216,100
52004,10000,2,1,0.287555,0.766648,0.542831,4.67748,2.07043,0.23159,0.060556,0.061093,0.060456,0.077698,0.064267,0.059818,393243,166928,393216,264582,383898,393216,50
58504,10000,0,0,0.571083,1.15202,1.05281,8.86222,1.08961,0.469449,0.066744,0.067981,0.066447,0.085315,0.068947,0.066056,393243,394032,393216,390338,393249,393216,100
58504,10000,0,0,0.287185,0.567255,0.519231,4.27454,0.536689,0.237655,0.066531,0.066948,0.066494,0.085062,0.068727,0.065962,393243,394032,393216,390303,393249,393216,50
58504,10000,0,1,0.572844,1.43309,1.04845,8.7178,1.08772,0.472907,0.065663,0.065672,0.065359,0.081234,0.067774,0.06481,393243,179028,393216,272939,393249,393216,100
58504,10000,0,1,0.283192,0.68713,0.507437,4.14764,0.525327,0.234627,0.065363,0.0657,0.065162,0.081278,0.067783,0.064779,393242,179140,393216,272883,393249,393216,50
58504,10000,1,0,0.570091,1.14168,1.04351,8.3147,5.08739,0.468358,0.055673,0.056088,0.055179,0.070462,0.071527,0.054889,393242,394032,393216,283998,329493,393216,100
58504,10000,1,0,0.282491,0.558621,0.509069,3.96847,2.43565,0.237488,0.055759,0.056433,0.055492,0.072224,0.071531,0.055157,393248,394032,393216,284013,329268,393216,50
58504,10000,1,1,0.561786,1.15517,1.09571,7.13704,2.6188,0.462725,0.046898,0.046601,0.046254,0.055978,0.051565,0.045951,393240,13128,24,136058,250090,393216,100
58504,10000,1,1,0.283787,0.573368,0.544002,3.47453,1.28532,0.239719,0.046775,0.047458,0.046716,0.055953,0.052264,0.046024,393240,13128,24,136058,250090,393216,50
58504,10000,2,0,0.576455,1.14342,1.04519,9.13081,1.08296,0.466453,0.066628,0.066897,0.066205,0.085643,0.069643,0.065873,393243,394032,393216,383188,393249,393216,100
58504,10000,2,0,0.285491,0.55727,0.511415,4.35476,0.526735,0.234929,0.066555,0.066973,0.070084,0.08596,0.069524,0.065962,393243,394032,393216,383214,393249,393216,50
58504,10000,2,1,0.570703,1.40454,1.03979,8.65445,3.82731,0.471251,0.065855,0.065698,0.065243,0.081756,0.068223,0.064874,393243,167324,393216,264766,383861,393216,100
58504,10000,2,1,0.292159,0.720092,0.527094,4.2897,1.89941,0.24411,0.065338,0.065973,0.065205,0.081873,0.068192,0.064669,393243,167304,393216,264602,383919,393216,50
65817,10000,0,0,0.612979,1.30664,1.18082,10.4683,1.22801,0.495718,0.079326,0.080817,0.079008,0.103583,0.081801,0.078679,524324,525376,524288,520501,524332,524288,100
65817,10000,0,0,0.308583,0.649649,0.590585,5.10954,0.612876,0.252016,0.079247,0.079776,0.078923,0.103926,0.081724,0.078543,524324,525376,524288,520400,524332,524288,50
65817,10000,0,1,0.606604,1.63218,1.1772,10.3506,1.2303,0.498609,0.077777,0.078252,0.077511,0.098827,0.080701,0.077153,524324,238704,524288,363903,524332,524288,100
65817,10000,0,1,0.305111,0.784358,0.581236,4.97901,0.601446,0.253607,0.077783,0.078207,0.077741,0.09903,0.080574,0.078005,524324,238896,524288,363919,524332,524288,50
65817,10000,1,0,0.614816,1.28714,1.16366,9.66812,5.94362,0.479509,0.065223,0.066373,0.06526,0.084938,0.086248,0.06456,524328,525376,524288,378699,440857,524288,100
65817,10000,1,0,0.30193,0.633382,0.574463,4.67647,2.87107,0.245777,0.067354,0.065762,0.065004,0.085529,0.086321,0.064603,524326,525376,524288,378664,440986,524288,50
65817,10000,1,1,0.603673,1.30005,1.23408,8.39651,3.02883,0.483351,0.056345,0.055297,0.054808,0.067523,0.060758,0.054418,524321,17508,32,181396,338958,524288,100
65817,10000,1,1,0.310557,0.654222,0.62125,4.1548,1.50797,0.251075,0.055254,0.055975,0.05468,0.067804,0.060737,0.054832,524321,17508,32,181396,338958,524288,50
65817,10000,2,0,0.608265,1.30389,1.18268,10.8442,1.23091,0.491823,0.079112,0.079633,0.079029,0.104624,0.082782,0.078455,524324,525376,524288,510884,524332,524288,100
65817,10000,2,0,0.304057,0.637493,0.580393,5.18994,0.600276,0.246318,0.079219,0.080721,0.079012,0.104986,0.082724,0.078432,524324,525376,524288,510904,524332,524288,50
65817,10000,2,1,0.604254,1.63537,1.17584,10.3233,4.53137,0.495405,0.077721,0.079037,0.077562,0.099781,0.081091,0.077073,524324,222948,524288,352779,511787,524288,100
65817,10000,2,1,0.316137,0.818249,0.594353,5.09776,2.25934,0.253852,0.078825,0.094141,0.077502,0.100073,0.081662,0.077107,524324,222888,524288,352870,511805,524288,50
74044,10000,0,0,0.618721,1.24138,1.12887,9.41058,1.17058,0.513666,0.085352,0.08648,0.085496,0.109758,0.087883,0.084677,524324,525376,524288,520478,524332,524288,100
74044,10000,0,0,0.316144,0.615383,0.562435,4.57572,0.582732,0.26232,0.085354,0.085893,0.085464,0.109833,0.088102,0.085378,524324,525376,524288,520456,524332,524288,50
74044,10000,0,1,0.621746,1.52171,1.12233,9.28088,1.16894,0.515641,0.084093,0.08419,0.083689,0.104951,0.08664,0.082988,524324,238864,524288,363871,524332,524288,100
74044,10000,0,1,0.311105,0.764451,0.561846,4.52672,0.580545,0.259514,0.083788,0.085054,0.083702,0.104642,0.086493,0.083024,524324,238780,524288,363936,524332,524288,50
74044,10000,1,0,0.605033,1.21106,1.10348,8.61878,5.29486,0.500323,0.070823,0.071585,0.071178,0.090755,0.092754,0.070236,524324,525376,524288,378617,440977,524288,100
74044,10000,1,0,0.305135,0.601073,0.548471,4.19927,2.59762,0.255546,0.071403,0.071429,0.070863,0.091097,0.091956,0.070015,524326,525376,524288,378621,440783,524288,50
74044,10000,1,1,0.606732,1.23593,1.17351,7.5625,2.77476,0.507729,0.059582,0.060853,0.059173,0.072324,0.065177,0.059262,524321,17508,32,181396,338958,524288,100
74044,10000,1,1,0.303855,0.602829,0.574404,3.62541,1.34069,0.252092,0.06011,0.060037,0.062607,0.071719,0.065337,0.058844,524321,17508,32,181396,338958,524288,50
74044,10000,2,0,0.617448,1.24349,1.13194,9.7594,1.17327,0.515884,0.085325,0.087035,0.085104,0.110634,0.088903,0.084546,524324,525376,524288,510915,524332,524288,100
74044,10000,2,0,0.310583,0.609775,0.556988,4.68775,0.575018,0.257569,0.085175,0.086085,0.085481,0.110777,0.089275,0.084538,524324,525376,524288,510871,524332,524288,50
74044,10000,2,1,0.620717,1.56063,1.13176,9.33197,4.15241,0.519935,0.083597,0.08414,0.083748,0.106008,0.087549,0.082987,524323,223088,524288,352841,511693,524288,100
74044,10000,2,1,0.312853,0.740794,0.555261,4.48181,1.99007,0.255795,0.083736,0.084971,0.083539,0.105634,0.087268,0.082832,524323,223048,524288,352738,511741,524288,50
83299,10000,0,0,0.639267,1.32843,1.21732,10.6942,1.26048,0.52356,1.02191,1.05374,1.03005,1.11091,1.03465,1.02416,1179669,1182096,1179648,1160749,1179747,1179648,100
83299,10000,0,0,0.3187,0.647481,0.593744,5.11288,0.613915,0.261554,1.02403,1.04987,1.02811,1.09737,1.03969,1.0197,1179667,1182096,1179648,1160949,1179747,1179648,50
83299,10000,0,1,0.637739,1.59589,1.21135,10.1382,3.83359,0.518004,1.00983,1.0542,1.03988,1.1088,1.02919,1.02482,1179669,521720,1179648,807468,1168792,1179648,100
83299,10000,0,1,0.329241,0.831139,0.61295,5.02525,1.89915,0.266824,0.978525,1.03547,1.0244,1.10342,1.03973,1.01779,1179669,521468,1179648,807433,1168860,1179648,50
83299,10000,1,0,0.628593,1.32497,1.20169,9.66456,5.93001,0.51524,0.899637,0.912381,0.915766,0.987258,0.968424,0.907057,1179668,1182096,1179648,852005,993199,1179648,100
83299,10000,1,0,0.328833,0.670046,0.615873,4.84516,2.97362,0.26927,0.886129,0.921776,0.925129,0.984088,0.958005,0.912168,1179656,1182096,1179648,851987,993693,1179648,50
83299,10000,1,1,0.628893,1.32081,1.25056,8.31398,3.02447,0.511917,0.900756,0.911426,0.932287,0.944088,0.971815,0.892965,1179650,39396,72,408163,766321,1179648,100
83299,10000,1,1,0.317742,0.655525,0.625371,4.06003,1.49201,0.264357,0.898112,0.904861,0.929876,0.933928,0.963034,0.895546,1179650,39396,72,408163,766321,1179648,50
83299,10000,2,0,0.641784,1.3266,1.21105,10.9164,2.55977,0.519659,1.02019,1.04255,1.02143,1.1263,1.04858,1.02183,1179669,1182096,1179648,1139177,1173936,1179648,100
83299,10000,2,0,0.320785,0.653738,0.595362,5.26722,1.23543,0.263615,1.02598,1.03207,1.03402,1.10931,1.0437,1.03039,1179665,1182096,1179648,1139190,1173934,1179648,50
83299,10000,2,1,0.639829,1.69241,1.20997,10.3534,4.51663,0.519947,0.950965,1.01964,1.02299,1.08767,1.05307,1.02552,1179667,485152,1179648,783517,1131905,1179648,100
83299,10000,2,1,0.324183,0.831827,0.601931,5.04067,2.19834,0.265876,1.02336,1.04835,1.04123,1.08325,1.0572,1.02045,1179666,484940,1179648,783060,1131808,1179648,50
93711,10000,0,0,0.678104,1.27983,1.18345,9.63052,1.22084,0.559055,0.991205,1.04345,1.03375,1.11449,1.04554,1.03542,1179669,1182096,1179648,1161052,1179747,1179648,100
93711,10000,0,0,0.339808,0.640151,0.592515,4.71575,0.608978,0.291218,1.03439,1.05319,1.02794,1.11189,1.04993,1.0279,1310748,1313440,1310720,1291108,1310830,1310720,50
93711,10000,0,1,0.662858,1.55264,1.17663,9.12752,3.54648,0.559423,1.02425,1.0524,1.02953,1.08539,1.05248,1.02714,1179669,521068,1179648,807448,1168757,1179648,100
93711,10000,0,1,0.339672,0.792446,0.590732,4.49345,1.71853,0.285984,1.02884,1.02312,1.02657,1.09804,1.04509,1.02462,1310748,581088,1310720,898565,1299950,1310720,50
93711,10000,1,0,0.657928,1.27024,1.16528,8.68964,5.3677,0.549291,0.898848,0.931875,0.921945,0.969745,0.967139,0.910596,1179660,1182096,1179648,852041,993522,1179648,100
93711,10000,1,0,0.338001,0.636401,0.58767,4.30128,2.66123,0.282282,0.901219,0.931359,0.928375,0.977621,0.998292,0.914111,1310734,1313440,1310720,946664,1105100,1310720,50
93711,10000,1,1,0.661953,1.26429,1.20524,7.48214,2.78949,0.546979,0.913009,0.913282,0.938957,0.953803,0.968523,0.908467,1179669,39396,72,408163,766321,1179648,100
93711,10000,1,1,0.335883,0.644474,0.616954,3.74561,1.40501,0.283707,0.919589,0.918669,0.938148,0.93746,0.965276,0.923159,1310750,43776,80,453488,855189,1310720,50
93711,10000,2,0,0.657995,1.26612,1.16482,9.72022,2.31758,0.554518,1.03316,1.05021,1.03248,1.12987,1.05357,1.03144,1179666,1182096,1179648,1139097,1173916,1179648,100
93711,10000,2,0,0.34743,0.656984,0.60737,4.94015,1.19726,0.294927,1.03942,1.06543,1.0374,1.12194,1.05469,1.0304,1310748,1313440,1310720,1266851,1305016,1310720,50
93711,10000,2,1,0.655926,1.54947,1.16298,9.19843,4.04867,0.550486,1.01886,1.03122,1.02871,1.10177,1.06272,1.02854,1179667,485400,1179648,783574,1132294,1179648,100
93711,10000,2,1,0.345369,0.803811,0.604056,4.69445,2.08256,0.294211,1.03415,1.05039,1.03521,1.08942,1.05174,1.03322,1310747,540948,1310720,871532,1260018,1310720,50
105424,10000,0,0,0.685408,1.34209,1.23818,10.2321,1.28022,0.563608,1.04347,1.06639,1.05363,1.14565,1.06177,1.04873,1310748,1313440,1310720,1290842,1310830,1310720,100
105424,10000,0,0,0.345988,0.670396,0.62033,4.99476,0.637181,0.28699,1.03242,1.07213,1.04531,1.1316,1.0671,1.04158,1310750,1313440,1310720,1290938,1310830,1310720,50
105424,10000,0,1,0.685894,1.64108,1.23527,9.75862,3.32401,0.56489,1.04725,1.05581,1.04663,1.12703,1.06119,1.04722,1310747,581012,1310720,898513,1299895,1310720,100
105424,10000,0,1,0.349136,0.828218,0.623262,4.82346,1.65309,0.289466,1.027,1.05697,1.071,1.13688,1.0616,1.04556,1310750,581020,1310720,898610,1299881,1310720,50
105424,10000,1,0,0.662382,1.32677,1.21395,9.21807,5.68643,0.550805,0.914288,0.920032,0.937895,1.01056,0.989141,0.91263,1310743,1313440,1310720,946646,1104656,1310720,100
105424,10000,1,0,0.337788,0.666426,0.610882,4.54842,2.81365,0.285087,0.91909,0.937583,0.985788,1.00882,0.975388,0.909678,1310752,1313440,1310720,946630,1104602,1310720,50
105424,10000,1,1,0.667574,1.32086,1.25494,7.96471,2.95016,0.558592,0.932142,0.923344,0.951294,0.971274,0.986579,0.922771,1310731,43776,80,453488,855189,1310720,100
105424,10000,1,1,0.329681,0.642188,0.611717,3.82043,1.41774,0.276965,0.918718,0.919581,0.952429,0.967783,0.98176,0.922426,1310731,43776,80,453488,855189,1310720,50
105424,10000,2,0,0.685846,1.34434,1.23954,10.4915,2.28905,0.564038,1.0512,1.05621,1.04916,1.13068,1.06601,1.03932,1310747,1313440,1310720,1266488,1304947,1310720,100
105424,10000,2,0,0.340259,0.658677,0.609023,5.04098,1.11811,0.282705,1.05227,1.07878,1.05881,1.14498,1.07329,1.04403,1310746,1313440,1310720,1267201,1305029,1310720,50
105424,10000,2,1,0.668319,1.67198,1.23045,9.90205,4.3699,0.561412,1.00392,1.04938,1.0574,1.11146,1.07615,1.03793,1310750,540796,1310720,871481,1259877,1310720,100
105424,10000,2,1,0.344989,0.833054,0.61809,4.85929,2.15037,0.285787,1.04436,1.0447,1.04283,1.10917,1.07854,1.04577,1310747,540900,1310720,871364,1260046,1310720,50
118602,10000,0,0,0.691034,1.38951,1.28516,10.6185,1.31934,0.565882,1.06868,1.0773,1.07035,1.16177,1.08156,1.06743,1441829,1444784,1441792,1421257,1441913,1441792,100
118602,10000,0,0,0.357138,0.702774,0.651735,5.26639,0.668637,0.29644,1.07672,1.0986,1.06268,1.15734,1.08247,1.06384,1441829,1444784,1441792,1420665,1441913,1441792,50
118602,10000,0,1,0.702304,1.74603,1.29202,10.2344,3.168,0.573348,1.05474,1.06959,1.06411,1.13025,1.0857,1.05799,1441831,640360,1441792,989428,1431006,1441792,100
118602,10000,0,1,0.348066,0.84622,0.637325,4.96683,1.52932,0.287684,1.03888,1.07476,1.06221,1.13047,1.08543,1.05738,1441830,640668,1441792,989353,1430999,1441792,50
118602,10000,1,0,0.674409,1.37421,1.25745,9.5716,5.91025,0.560537,0.925445,0.974848,0.957983,1.03056,1.01274,0.947001,1441833,1444784,1441792,1041277,1216051,1441792,100
118602,10000,1,0,0.350393,0.696761,0.640389,4.76124,2.94586,0.292785,0.926136,0.94401,0.967699,1.0359,0.996485,0.941814,1441835,1444784,1441792,1041412,1216235,1441792,50
118602,10000,1,1,0.678665,1.35259,1.28477,8.26018,3.04569,0.561206,0.939488,0.933623,0.956033,0.978579,0.992402,0.940974,1441829,48156,88,498859,943594,1441792,100
118602,10000,1,1,0.349417,0.681948,0.651521,4.09104,1.51803,0.291411,0.945963,0.948025,0.961872,0.964445,0.983104,0.939485,1441811,48156,88,498859,943594,1441792,50
118602,10000,2,0,0.700245,1.40267,1.2916,10.9276,2.23722,0.574232,1.02336,1.08123,1.06408,1.16885,1.08564,1.0641,1441831,1444784,1441792,1394364,1435995,1441792,100
118602,10000,2,0,0.355179,0.70017,0.645752,5.35491,1.10703,0.29272,1.06603,1.07611,1.07875,1.18845,1.08776,1.06783,1441828,1444784,1441792,1394410,1436062,1441792,50
118602,10000,2,1,0.69877,1.74191,1.28472,10.353,4.56798,0.575567,1.02469,1.06452,1.08376,1.14642,1.08859,1.05981,1441830,596652,1441792,960004,1387691,1441792,100
118602,10000,2,1,0.357937,0.885253,0.653321,5.15141,2.27645,0.298555,1.06792,1.06101,1.06357,1.13984,1.09534,1.05739,1441827,596760,1441792,959779,1388087,1441792,50
133427,10000,0,0,0.720151,1.44482,1.33349,10.812,1.36877,0.590032,1.07233,1.10849,1.09437,1.1723,1.10682,1.09352,1572912,1576128,1572864,1551715,1572996,1572864,100
133427,10000,0,0,0.357276,0.710597,0.654393,5.22083,0.673288,0.297214,1.0866,1.0982,1.07769,1.18588,1.0982,1.07841,1572910,1576128,1572864,1550911,1572996,1572864,50
133427,10000,0,1,0.70486,1.73766,1.33496,10.4591,2.99809,0.591419,1.04365,1.0885,1.08376,1.16175,1.09888,1.07561,1572912,700180,1572864,1080738,1562078,1572864,100
133427,10000,0,1,0.36546,0.887198,0.667089,5.14655,1.46754,0.299302,1.08141,1.08878,1.08269,1.1631,1.09743,1.07821,1572910,700232,1572864,1080372,1562031,1572864,50
133427,10000,1,0,0.685859,1.40061,1.29397,9.7204,5.99755,0.57369,0.951741,0.974446,0.965841,1.04194,1.01567,0.940767,1572913,1576128,1572864,1135977,1327601,1572864,100
133427,10000,1,0,0.353037,0.704305,0.651922,4.81011,2.97214,0.294533,0.957669,0.972721,0.964955,1.04651,1.05551,0.945291,1572909,1576128,1572864,1135959,1328065,1572864,50
133427,10000,1,1,0.693042,1.38398,1.32002,8.40183,3.09943,0.578926,0.947265,0.9552,0.974493,0.984455,0.998599,0.947112,1572910,52536,96,544184,1032462,1572864,100
133427,10000,1,1,0.355881,0.699343,0.666035,4.18242,1.55164,0.29643,0.942955,0.95177,0.973721,0.996494,0.996456,0.956746,1572910,52536,96,544184,1032462,1572864,50
133427,10000,2,0,0.720313,1.4423,1.33579,11.0744,2.17854,0.596965,1.0782,1.09394,1.0853,1.18285,1.09644,1.08559,1572912,1576128,1572864,1522106,1567091,1572864,100
133427,10000,2,0,0.365677,0.72257,0.668605,5.45829,1.08282,0.302667,1.07931,1.09703,1.07749,1.19724,1.10286,1.08559,1572909,1576128,1572864,1522100,1567142,1572864,50
133427,10000,2,1,0.713498,1.77275,1.32771,10.5441,4.65085,0.584602,1.08624,1.07702,1.0847,1.16009,1.10477,1.07634,1572908,652416,1572864,1048031,1515976,1572864,100
133427,10000,2,1,0.364653,0.897296,0.667585,5.24668,2.31606,0.300621,1.08274,1.09527,1.0804,1.17714,1.10485,1.07317,1572908,652560,1572864,1048033,1515850,1572864,50
150105,10000,0,0,0.752349,1.48804,1.37284,10.9059,1.41684,0.639187,2.01392,2.05691,2.03602,2.17774,2.05608,2.03035,2228255,2232848,2228224,2190835,2228411,2228224,100
150105,10000,0,0,0.379466,0.743137,0.686103,5.35852,0.707098,0.323594,2.00491,2.0643,2.03255,2.14146,2.06454,2.01358,2228257,2232848,2228224,2191325,2228411,2228224,50
150105,10000,0,1,0.753958,1.787,1.37121,10.3033,4.30195,0.637267,1.99418,2.04842,2.03776,2.1711,2.05061,2.02172,2228257,982960,2228224,1524047,2206459,2228224,100
150105,10000,0,1,0.387352,0.894011,0.685518,5.06953,2.11482,0.323253,2.0262,2.07311,2.03933,2.19609,2.05647,2.03532,2228244,982704,2228224,1523663,2206453,2228224,50
150105,10000,1,0,0.755062,1.46965,1.35299,9.819,6.07408,0.631672,1.78019,1.83145,1.8046,1.95443,1.90002,1.83781,2228255,2232848,2228224,1609342,1885172,2228224,100
150105,10000,1,0,0.380164,0.727511,0.673882,4.78429,2.97764,0.31766,1.78468,1.82004,1.83278,1.96788,1.95148,1.81381,2228243,2232848,2228224,1609322,1885531,2228224,50
150105,10000,1,1,0.743337,1.43954,1.36729,8.45421,3.16536,0.628233,1.77612,1.83677,1.80602,1.87177,1.93538,1.78393,2228259,74436,136,770947,1475413,2228224,100
150105,10000,1,1,0.376922,0.714418,0.679246,4.13094,1.55218,0.320989,1.79991,1.82949,1.81434,1.90001,1.92921,1.7948,2228221,74436,136,770947,1475413,2228224,50
150105,10000,2,0,0.756424,1.4867,1.37465,11.1224,2.87373,0.645051,2.02226,2.05912,2.05152,2.21025,2.06004,2.02993,2228254,2232848,2228224,2150506,2216695,2228224,100
150105,10000,2,0,0.383978,0.742293,0.686541,5.46833,1.4082,0.323079,1.97764,2.06804,2.03308,2.17135,2.06946,2.03523,2228257,2232848,2228224,2150486,2216686,2228224,50
150105,10000,2,1,0.754511,1.82859,1.37063,10.5421,4.68385,0.633896,2.02068,2.04685,2.03412,2.14029,2.08553,2.0338,2228241,914488,2228224,1478687,2136213,2228224,100
150105,10000,2,1,0.375207,0.895389,0.674306,5.11202,2.27259,0.323529,2.00677,2.07058,2.06555,2.12893,2.06429,2.02511,2228257,914476,2228224,1478973,2136146,2228224,50
168868,10000,0,0,0.784403,1.53161,1.40838,10.8691,1.44997,0.677012,2.03579,2.09343,2.05413,2.19055,2.06691,2.05333,2359336,2364192,2359296,2321584,2359494,2359296,100
168868,10000,0,0,0.412215,0.781158,0.728284,5.51491,0.745077,0.352861,2.04552,2.09382,2.06575,2.21348,2.07767,2.04671,2359336,2364192,2359296,2321301,2359494,2359296,50
168868,10000,0,1,0.787601,1.81234,1.40477,10.301,4.0221,0.668936,2.01136,2.06697,2.0603,2.22391,2.07444,2.04058,2359338,1042256,2359296,1614984,2337673,2359296,100
168868,10000,0,1,0.397894,0.905744,0.703935,5.05149,1.98135,0.341898,1.97064,2.08919,2.04926,2.2173,2.07907,2.0421,2359336,1043016,2359296,1614795,2337790,2359296,50
168868,10000,1,0,0.776884,1.48852,1.38453,9.69043,6.03878,0.658755,1.79864,1.84768,1.82315,2.01716,1.93599,1.82809,2359321,2364192,2359296,1703910,1996606,2359296,100
168868,10000,1,0,0.390571,0.738877,0.685619,4.735,2.94061,0.332051,1.81213,1.82607,1.83263,2.01313,1.93002,1.81644,2359356,2364192,2359296,1703976,1996918,2359296,50
168868,10000,1,1,0.77842,1.45529,1.38164,8.37669,3.16067,0.661227,1.79712,1.83169,1.81028,1.89772,1.94021,1.7973,2359302,78816,144,816272,1564281,2359296,100
168868,10000,1,1,0.397692,0.738869,0.704914,4.19253,1.59059,0.34043,1.79418,1.82856,1.82736,1.91947,1.94898,1.79814,2359302,78816,144,816272,1564281,2359296,50
168868,10000,2,0,0.788223,1.52768,1.40628,11.1025,2.72301,0.670454,1.99492,2.09134,2.06146,2.23316,2.07653,2.05517,2359354,2364192,2359296,2277782,2347711,2359296,100
168868,10000,2,0,0.402819,0.776601,0.714657,5.54909,1.37107,0.346892,2.03804,2.08998,2.06019,2.21051,2.07725,2.05367,2359335,2364192,2359296,2278232,2347692,2359296,50
168868,10000,2,1,0.789844,1.86852,1.40726,10.5386,4.73875,0.679588,2.02975,2.07595,2.04983,2.19668,2.13515,2.04241,2359337,970596,2359296,1566309,2263774,2359296,100
168868,10000,2,1,0.398679,0.922302,0.709063,5.21629,2.34436,0.344474,2.04099,2.07873,2.05384,2.2008,2.07882,2.03435,2359323,970176,2359296,1566800,2263632,2359296,50
189976,10000,0,0,0.837394,1.56613,1.45722,10.7792,1.48713,0.716874,2.06337,2.11471,2.09657,2.23543,2.10649,2.07575,2490417,2495536,2490368,2451754,2490577,2490368,100
189976,10000,0,0,0.422729,0.783073,0.733515,5.33013,0.742261,0.36544,2.03892,2.12151,2.11306,2.21291,2.09022,2.06192,2490419,2495536,2490368,2451478,2490577,2490368,50
189976,10000,0,1,0.836341,1.86566,1.4495,10.1822,3.75463,0.712395,2.05861,2.10546,2.08771,2.22805,2.09516,2.06876,2490417,1102380,2490368,1706163,2468836,2490368,100
