size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
189976,10000,2,1,1.74387,4.37414,3.22965,28.543,12.0811,1.43626,0.207539,0.208478,0.207767,0.254226,0.231995,0.206193,1048629,411944,1048576,683653,984465,1048576,100
189976,10000,2,1,0.88555,2.21787,1.64929,14.4927,6.14758,0.721272,0.207455,0.210246,0.206582,0.254088,0.231885,0.205472,1048629,411672,1048576,683800,984617,1048576,50
213723,10000,0,0,2.0351,4.45526,3.95512,39.4279,4.22136,1.61536,0.26274,0.26449,0.260964,0.342195,0.292736,0.258926,1572945,1576020,1572864,1531372,1572924,1572864,100
213723,10000,0,0,1.02393,2.19432,1.96063,19.4578,2.0817,0.817328,0.262187,0.264582,0.260125,0.34382,0.294098,0.260056,1572945,1576020,1572864,1531420,1572924,1572864,50
213723,10000,0,1,2.04413,5.50447,3.90834,36.9646,15.943,1.60343,0.258463,0.260201,0.256166,0.326733,0.290373,0.254768,1572945,666900,1572864,1058356,1540084,1572864,100
213723,10000,0,1,1.0334,2.77996,1.97248,18.4786,7.95072,0.804999,0.25973,0.261247,0.257387,0.328434,0.291182,0.255661,1572944,667168,1572864,1058287,1540168,1572864,50
213723,10000,1,0,2.04348,4.38186,3.92369,35.5503,15.6559,1.65931,0.20901,0.209011,0.20814,0.269397,0.240569,0.20501,1572959,1576020,1572864,1135885,1372024,1572864,100
213723,10000,1,0,1.004,2.16255,1.93062,17.3693,7.6346,0.78602,0.207819,0.209216,0.20801,0.268952,0.239356,0.205087,1572952,1576020,1572864,1135884,1372040,1572864,50
213723,10000,1,1,2.02252,4.1417,3.96324,30.4798,11.0767,1.63649,0.176935,0.18027,0.175717,0.214465,0.216413,0.177049,1572934,52332,24,544074,1048794,1572864,100
213723,10000,1,1,1.00451,2.05974,1.97045,15.0691,5.47933,0.788326,0.177275,0.178214,0.175055,0.213968,0.215967,0.174494,1572934,52332,24,544074,1048794,1572864,50
213723,10000,2,0,2.07603,4.4416,3.96718,40.2863,10.1705,1.60202,0.265511,0.264628,0.261782,0.347312,0.294536,0.260033,1572945,1576020,1572864,1502009,1555219,1572864,100
213723,10000,2,0,1.04918,2.24569,2.00798,20.3715,5.12554,0.822989,0.262548,0.264241,0.260917,0.346991,0.295369,0.259984,1572945,1576020,1572864,1502333,1555291,1572864,50
213723,10000,2,1,2.04663,5.5568,3.94936,38.069,16.0938,1.58938,0.257999,0.259674,0.257266,0.32795,0.290533,0.255027,1572945,618420,1572864,1025492,1476737,1572864,100
213723,10000,2,1,1.02209,2.78292,1.98069,18.9522,7.9265,0.815341,0.257961,0.259582,0.256159,0.3276,0.290268,0.254819,1572944,617880,1572864,1025343,1476487,1572864,50
240438,10000,0,0,2.03914,4.21202,3.79121,35.4158,4.01454,1.65589,0.282921,0.284044,0.280574,0.363911,0.313728,0.280344,1572945,1576020,1572864,1530983,1572924,1572864,100
240438,10000,0,0,1.0281,2.10922,1.89858,17.5568,2.00927,0.838077,0.282487,0.28436,0.280736,0.362277,0.313249,0.280027,1572945,1576020,1572864,1531644,1572924,1572864,50
240438,10000,0,1,2.07334,5.20062,3.76151,33.4668,14.5883,1.6787,0.278485,0.282749,0.275483,0.345667,0.312875,0.273803,1572944,667104,1572864,1058389,1540425,1572864,100
240438,10000,0,1,1.01874,2.58524,1.87169,16.5251,7.22107,0.824491,0.27707,0.280485,0.275214,0.345424,0.308885,0.275671,1572945,666772,1572864,1057938,1540175,1572864,50
240438,10000,1,0,2.07987,4.14415,3.71197,31.9069,14.0778,1.62704,0.225624,0.227489,0.224409,0.287985,0.257627,0.222937,1572939,1576020,1572864,1135840,1371979,1572864,100
240438,10000,1,0,1.00582,2.03706,1.85278,15.6549,6.91481,0.825095,0.226745,0.23036,0.22422,0.295465,0.260146,0.223482,1572953,1576020,1572864,1135898,1372050,1572864,50
240438,10000,1,1,2.03345,3.94653,3.77855,27.5781,10.1987,1.64682,0.19277,0.191673,0.189089,0.227895,0.230521,0.188628,1572934,52332,24,544074,1048794,1572864,100
240438,10000,1,1,0.999738,1.94192,1.86237,13.5295,5.05676,0.842811,0.191244,0.191802,0.188831,0.227371,0.233442,0.190811,1572934,52332,24,544074,1048794,1572864,50
240438,10000,2,0,2.04195,4.17446,3.75729,35.9788,9.19543,1.69542,0.282844,0.283932,0.281564,0.367534,0.316818,0.279239,1572945,1576020,1572864,1501776,1555201,1572864,100
240438,10000,2,0,1.00686,2.05014,1.85367,17.6092,4.51098,0.824107,0.282182,0.285213,0.280799,0.366515,0.314103,0.281635,1572945,1576020,1572864,1501777,1555309,1572864,50
240438,10000,2,1,2.04518,5.18626,3.75628,34.2918,14.6282,1.68027,0.279706,0.279345,0.274965,0.34663,0.309399,0.274375,1572943,618092,1572864,1025773,1476180,1572864,100
240438,10000,2,1,1.01883,2.56339,1.85248,16.7961,7.1724,0.826936,0.276886,0.279129,0.274709,0.347433,0.30905,0.273963,1572944,617980,1572864,1025664,1476803,1572864,50
270492,10000,0,0,2.21432,4.73275,4.22594,41.8111,4.48306,1.79686,0.338217,0.339834,0.381833,0.442259,0.37438,0.333496,2097260,2101360,2097152,2042475,2097232,2097152,100
270492,10000,0,0,1.09952,2.34852,2.10466,20.749,2.22884,0.887402,0.338539,0.340498,0.334445,0.443164,0.375888,0.333736,2097260,2101360,2097152,2042208,2097232,2097152,50
270492,10000,0,1,2.19301,5.92235,4.20699,39.3622,16.9982,1.78263,0.332524,0.335863,0.332627,0.423659,0.370852,0.32882,2097258,890004,2097152,1410765,2053631,2097152,100
270492,10000,0,1,1.10292,2.94979,2.0947,19.5483,8.46956,0.890644,0.332976,0.335398,0.329843,0.429099,0.371419,0.328357,2097259,889524,2097152,1410845,2053494,2097152,50
270492,10000,1,0,2.20363,4.64957,4.16174,37.583,16.5199,1.73216,0.271026,0.268264,0.26442,0.347333,0.304542,0.261828,2097262,2101360,2097152,1514607,1831958,2097152,100
270492,10000,1,0,1.06607,2.27483,2.03246,18.1707,8.00125,0.85713,0.265984,0.267851,0.263216,0.347702,0.304581,0.266508,2097265,2101360,2097152,1514638,1831902,2097152,50
270492,10000,1,1,2.17938,4.38305,4.1871,32.1726,11.6368,1.76873,0.227562,0.23872,0.223692,0.278009,0.273998,0.225367,2097245,69780,32,725432,1403319,2097152,100
270492,10000,1,1,1.09878,2.18716,2.09181,15.9362,5.78169,0.868972,0.228687,0.229048,0.223959,0.27856,0.284557,0.224177,2097245,69780,32,725432,1403319,2097152,50
270492,10000,2,0,2.17831,4.68731,4.18439,42.4886,10.7741,1.72712,0.338566,0.361039,0.334385,0.453515,0.377581,0.333751,2097260,2101360,2097152,2002548,2073701,2097152,100
270492,10000,2,0,1.12644,2.39372,2.13693,21.5922,5.42608,0.895707,0.338295,0.340865,0.334946,0.4519,0.377364,0.334215,2097260,2101360,2097152,2002314,2073605,2097152,50
270492,10000,2,1,2.20365,5.9435,4.20596,40.5179,17.0754,1.76487,0.332977,0.335547,0.329297,0.425445,0.372376,0.327649,2097260,824000,2097152,1366943,1968898,2097152,100
270492,10000,2,1,1.08134,2.9192,2.06999,19.7311,8.41588,0.86837,0.333957,0.334721,0.32931,0.425225,0.37139,0.327726,2097260,823924,2097152,1367830,1969018,2097152,50
304303,10000,0,0,2.25069,4.54601,4.05936,37.606,4.32556,1.89932,0.363147,0.365217,0.359623,0.47013,0.400916,0.358113,2097260,2101360,2097152,2041490,2097232,2097152,100
304303,10000,0,0,1.14897,2.25753,2.04162,18.7577,2.1565,0.945424,0.366088,0.365312,0.359657,0.469229,0.400712,0.360254,2097260,2101360,2097152,2042043,2097232,2097152,50
304303,10000,0,1,2.24742,5.57277,4.05149,35.4524,15.5529,1.86376,0.357335,0.359902,0.356712,0.448662,0.398296,0.353552,2097260,889612,2097152,1410951,2053597,2097152,100
304303,10000,0,1,1.11057,2.76337,2.00504,17.4768,7.62416,0.930036,0.358219,0.362869,0.354306,0.447981,0.398809,0.354244,2097259,889348,2097152,1410937,2053514,2097152,50
304303,10000,1,0,2.21428,4.43114,3.97518,33.5063,15.0324,1.82732,0.291517,0.296814,0.287668,0.371643,0.340146,0.28835,2097265,2101360,2097152,1514537,1831949,2097152,100
304303,10000,1,0,1.1178,2.16547,1.9584,16.397,7.36016,0.920657,0.289777,0.291526,0.285981,0.369753,0.326908,0.286346,2097262,2101360,2097152,1514542,1831894,2097152,50
304303,10000,1,1,2.23808,4.17219,4.00253,28.8313,10.6592,1.8224,0.245896,0.252858,0.243093,0.294057,0.293393,0.241933,2097245,69780,32,725432,1403319,2097152,100
304303,10000,1,1,1.14875,2.10034,2.00953,14.4123,5.32744,0.927365,0.245616,0.246119,0.241825,0.294608,0.290939,0.241706,2097245,69780,32,725432,1403319,2097152,50
304303,10000,2,0,2.26162,4.50998,4.03607,38.187,9.84727,1.88585,0.36276,0.375147,0.360458,0.476088,0.40238,0.359723,2097260,2101360,2097152,2002880,2073734,2097152,100
304303,10000,2,0,1.15812,2.26772,2.04537,19.2132,4.99681,0.959992,0.36383,0.365739,0.360595,0.47729,0.403596,0.360629,2097260,2101360,2097152,2002689,2073711,2097152,50
304303,10000,2,1,2.24333,5.59398,4.02436,36.1939,15.4843,1.85585,0.357864,0.360319,0.354901,0.450237,0.39563,0.351968,2097260,823396,2097152,1367239,1968958,2097152,100
304303,10000,2,1,1.1559,2.82662,2.06595,18.4409,7.92855,0.966793,0.357103,0.358937,0.353138,0.45114,0.396276,0.352388,2097259,824116,2097152,1367445,1969158,2097152,50
342340,10000,0,0,2.45896,4.77401,4.34657,42.142,14.8583,2.03096,17.5866,17.746,17.1557,17.417,17.6286,17.5505,4718819,4728060,4718592,4553896,4680230,4718592,100
342340,10000,0,0,1.22499,2.35969,2.15379,20.634,7.2732,0.98198,17.2148,17.417,17.1295,17.9254,17.719,17.5714,4718819,4728060,4718592,4555417,4680230,4718592,50
342340,10000,0,1,2.46497,6.07494,4.37843,39.7476,17.4304,2.05496,17.3376,16.9545,17.6657,17.0056,18.0275,17.3285,4718814,1935208,4718592,3127357,4531694,4718592,100
342340,10000,0,1,1.25813,3.01748,2.17961,19.725,8.67977,1.02377,17.7755,17.036,17.4464,18.2409,17.8425,17.1011,4718816,1935700,4718592,3126327,4533853,4718592,50
342340,10000,1,0,2.45202,4.7787,4.33298,37.426,17.1145,1.98985,16.3135,16.4109,16.1976,16.8458,16.5225,16.3401,4718826,4728060,4718592,3407865,4123760,4718592,100
342340,10000,1,0,1.22541,2.37918,2.17897,18.6492,8.53829,0.998462,16.3015,16.4088,16.147,16.9141,16.5664,16.2886,4718815,4728060,4718592,3407857,4123647,4718592,50
342340,10000,1,1,2.44897,4.54532,4.33579,32.0098,11.9544,2.02259,16.2065,16.3525,16.3999,16.4615,16.4305,16.2006,4718762,157008,72,1632225,3161163,4718592,100
342340,10000,1,1,1.22225,2.25656,2.16576,15.8773,5.91486,1.01096,16.1808,16.3895,16.4003,16.4997,16.3442,16.1548,4718770,157008,72,1632225,3161163,4718592,50
342340,10000,2,0,2.47277,4.84422,4.39151,44.0805,16.0609,2.07522,16.6407,17.6785,17.2848,18.3109,17.938,17.9531,4718819,4728060,4718592,4466271,4611966,4718592,100
342340,10000,2,0,1.23962,2.39293,2.18067,21.7395,7.92156,1.01654,16.9077,17.3971,17.4917,17.4707,17.4966,17.2551,4718819,4728060,4718592,4466710,4611851,4718592,50
342340,10000,2,1,2.47728,6.06662,4.357,42.4545,17.2014,2.03833,17.5884,17.1633,18.0044,17.8866,18.0769,17.5081,4718817,1787660,4718592,3010525,4335545,4718592,100
342340,10000,2,1,1.20326,3.00475,2.15024,20.7944,8.48966,0.999433,17.5479,17.853,17.8729,17.7901,17.96,17.2544,4718817,1788208,4718592,3010353,4335180,4718592,50
385132,10000,0,0,2.58207,4.6003,4.24587,37.8687,13.5258,2.17488,17.643,17.5601,17.5824,18.2763,17.4084,17.3776,4718819,4728060,4718592,4550588,4680601,4718592,100
385132,10000,0,0,1.26422,2.27358,2.09866,18.5692,6.74244,1.07795,17.1541,17.3292,16.973,18.6063,17.1439,17.3318,4718819,4728060,4718592,4551366,4680218,4718592,50
385132,10000,0,1,2.57628,5.78586,4.26436,35.6015,15.8381,2.20134,17.6408,17.5016,17.6717,17.5423,17.3082,17.3679,4718819,1935208,4718592,3127833,4532394,4718592,100
385132,10000,0,1,1.29834,2.8924,2.13163,17.7365,7.84874,1.09753,17.4103,17.3473,17.379,17.791,17.5819,17.6179,4718818,1935712,4718592,3126688,4533193,4718592,50
385132,10000,1,0,2.57106,4.57134,4.21478,33.6115,15.5166,2.16989,16.3645,16.4185,16.148,16.8408,16.4761,16.3068,4718827,4728060,4718592,3407852,4123621,4718592,100
385132,10000,1,0,1.27339,2.25408,2.08818,16.4504,7.44439,1.07779,16.3513,16.4195,16.2492,16.5276,16.6189,16.3308,4718813,4728060,4718592,3407652,4123457,4718592,50
385132,10000,1,1,2.57421,4.4108,4.21694,28.8,10.9738,2.14215,16.2074,16.4489,16.4167,16.5909,16.4056,16.2026,4718762,157008,72,1632225,3161163,4718592,100
385132,10000,1,1,1.30042,2.22461,2.12436,14.3938,5.50126,1.09545,16.2274,16.4421,16.4218,16.6613,16.3482,16.2362,4718762,157008,72,1632225,3161163,4718592,50
385132,10000,2,0,2.60054,4.63077,4.29773,39.3582,14.8579,2.22986,17.0308,17.9552,17.5188,17.5749,17.44,18.3325,4718819,4728060,4718592,4465444,4611944,4718592,100
385132,10000,2,0,1.33375,2.34254,2.16243,19.9485,7.45982,1.12432,17.702,17.7726,17.5512,17.9612,17.8525,17.729,4718819,4728060,4718592,4465549,4612098,4718592,50
385132,10000,2,1,2.57008,5.73693,4.26164,38.0044,16.0855,2.21436,17.3479,17.8398,17.2428,18.2287,18.0714,17.4223,4718812,1788216,4718592,3008709,4335413,4718592,100
385132,10000,2,1,1.3252,2.92987,2.16266,19.1861,8.09147,1.12068,17.4555,17.9718,17.3555,17.367,18.22,17.1944,4718818,1787020,4718592,3010380,4335994,4718592,50
433273,10000,0,0,2.68246,4.85146,4.47164,40.7353,12.6664,2.27194,16.8295,17.4704,17.5401,17.7379,18.4252,17.6503,5243134,5253400,5242880,5062935,5204469,5242880,100
433273,10000,0,0,1.33441,2.40252,2.22522,20.0833,6.19577,1.13051,17.3014,18.1,17.1502,17.8229,17.8401,17.5865,5243134,5253400,5242880,5066041,5204723,5242880,50
433273,10000,0,1,2.68067,6.14981,4.46389,38.0506,16.8222,2.28607,16.8411,17.3427,17.54,17.9214,17.0489,17.9016,5243134,2158416,5242880,3480306,5046215,5242880,100
433273,10000,0,1,1.34823,3.05899,2.23542,18.9488,8.39005,1.15057,17.2514,17.4798,17.8017,17.4651,17.8646,17.6252,5243131,2157524,5242880,3480322,5046635,5242880,50
433273,10000,1,0,2.646,4.76496,4.39586,35.6189,16.4506,2.21602,16.4057,16.4794,16.2388,16.9141,16.5356,16.4097,5243136,5253400,5242880,3786389,4583395,5242880,100
433273,10000,1,0,1.31601,2.33644,2.15411,17.3447,7.98228,1.10428,16.3913,16.4601,16.2526,16.6877,16.5263,16.4162,5243143,5253400,5242880,3786608,4583697,5242880,50
433273,10000,1,1,2.66446,4.62687,4.4433,30.7716,11.7059,2.25755,16.2349,16.4605,16.4937,16.4929,16.3736,16.2251,5243081,174456,80,1813585,3515688,5242880,100
433273,10000,1,1,1.32841,2.29809,2.19769,15.1974,5.78336,1.10675,16.23,16.4857,16.4548,16.6471,16.3769,16.4274,5243073,174456,80,1813585,3515688,5242880,50
433273,10000,2,0,2.69924,4.84553,4.46872,41.9858,14.9719,2.26128,17.158,17.6876,17.277,17.9317,18.6862,17.6951,5243134,5253400,5242880,4967139,5130597,5242880,100
433273,10000,2,0,1.34887,2.4336,2.24385,20.8993,7.5067,1.14746,17.1209,18.1627,17.4908,18.2678,17.5491,17.319,5243132,5253400,5242880,4966773,5130638,5242880,50
433273,10000,2,1,2.67418,6.13012,4.45258,40.3088,16.7202,2.26582,17.9214,18.1695,17.0165,18.2943,17.8502,17.673,5243132,1993592,5242880,3351695,4827356,5242880,100
433273,10000,2,1,1.34977,3.0763,2.24211,20.0804,8.44068,1.13435,17.1974,17.5755,17.2723,17.609,17.8147,18.3001,5243116,1993536,5242880,3352471,4828638,5242880,50
487432,10000,0,0,2.80025,5.02917,4.62575,42.3932,11.837,2.35516,18.1827,18.299,17.5137,18.5643,16.9937,17.4449,5767449,5778740,5767168,5572227,5729066,5767168,100
487432,10000,0,0,1.40457,2.51103,2.32297,21.0006,5.8728,1.17246,17.0679,17.3257,17.3755,17.9788,17.5312,17.9935,5767449,5778740,5767168,5574614,5728755,5767168,50
487432,10000,0,1,2.75441,6.32905,4.59068,39.6428,17.5759,2.3061,16.9573,17.8702,18.6182,18.2184,17.9179,17.4697,5767444,2379808,5767168,3832716,5558511,5767168,100
487432,10000,0,1,1.40396,3.191,2.33073,19.8513,8.80429,1.17459,17.1575,17.4022,17.6785,18.2103,17.7328,17.2373,5767447,2380532,5767168,3832869,5559591,5767168,50
487432,10000,1,0,2.73872,4.9124,4.54072,37.0896,17.1164,2.30221,16.6783,16.542,16.3578,16.8679,16.6455,16.5241,5767461,5778740,5767168,4165240,5043250,5767168,100
487432,10000,1,0,1.40686,2.49317,2.30523,18.7264,8.73285,1.16484,16.4297,16.5201,16.2901,16.8043,16.5767,16.4655,5767471,5778740,5767168,4165109,5043614,5767168,50
487432,10000,1,1,2.81154,4.76551,4.54829,31.8482,12.039,2.3239,16.3142,16.5262,16.5123,16.7045,16.4892,16.3961,5767392,191904,88,1994946,3870213,5767168,100
487432,10000,1,1,1.39104,2.33299,2.24103,15.5357,5.91399,1.13892,16.323,16.5006,16.5136,16.7109,16.4635,16.2795,5767384,191904,88,1994946,3870213,5767168,50
487432,10000,2,0,2.79112,4.98423,4.59448,43.5511,14.9489,2.31186,16.8356,17.8072,17.5802,18.0572,18.3069,18.1961,5767449,5778740,5767168,5466764,5648267,5767168,100
487432,10000,2,0,1.37695,2.47754,2.28127,21.3708,7.38939,1.14822,17.6146,17.8422,17.6986,18.2781,18.3891,17.6284,5767449,5778740,5767168,5468389,5649098,5767168,50
487432,10000,2,1,2.78254,6.4149,4.6019,41.6778,17.5973,2.31229,17.8329,18.5098,17.3245,18.3354,17.8199,17.8682,5767445,2199576,5767168,3693487,5320810,5767168,100
487432,10000,2,1,1.39528,3.20321,2.32025,20.9234,8.85309,1.16274,17.7834,17.7945,17.541,17.7461,17.6962,17.6665,5767447,2199448,5767168,3694044,5320130,5767168,50
548361,10000,0,0,2.87902,5.14208,4.7343,42.9823,11.2342,2.41716,18.0259,17.559,17.4956,18.2712,17.8557,17.3035,6291764,6304080,6291456,6081607,6253716,6291456,100
548361,10000,0,0,1.44751,2.56711,2.36769,21.3546,5.43373,1.20328,17.2605,17.6616,17.5814,18.3332,18.0103,17.7278,6291764,6304080,6291456,6083993,6253662,6291456,50
548361,10000,0,1,2.90173,6.49065,4.7566,40.6534,18.2109,2.44158,18.0132,17.8593,17.7003,18.4662,18.4821,17.6057,6291761,2602968,6291456,4185352,6072198,6291456,100
548361,10000,0,1,1.46153,3.27296,2.37703,20.1991,8.99366,1.22754,17.9723,17.6817,17.9503,18.0245,17.7063,17.5632,6291757,2602656,6291456,4185935,6072908,6291456,50
548361,10000,1,0,2.86014,5.00196,4.62425,37.608,17.5467,2.36792,16.5041,16.6168,16.3289,16.9365,16.7142,16.5242,6291772,6304080,6291456,4543695,5502908,6291456,100
548361,10000,1,0,1.40116,2.48094,2.29871,18.6266,8.46279,1.17727,16.5457,16.6033,16.5282,17.0697,16.7352,16.5373,6291747,6304080,6291456,4543750,5503412,6291456,50
548361,10000,1,1,2.85146,4.8445,4.64855,32.3078,12.2488,2.35399,16.3603,16.5674,16.573,16.9313,16.7706,16.3563,6291703,209352,96,2176303,4224738,6291456,100
548361,10000,1,1,1.43674,2.42042,2.32219,16.0264,6.1144,1.18224,16.3331,16.5405,16.6248,16.717,16.5213,16.3671,6291695,209352,96,2176303,4224738,6291456,50
548361,10000,2,0,2.89969,5.16332,4.74849,44.4329,14.697,2.40818,17.7166,17.8053,17.6212,18.6463,18.4511,17.5956,6291763,6304080,6291456,5967650,6167033,6291456,100
548361,10000,2,0,1.45446,2.56669,2.36669,22.0983,7.26855,1.21622,17.4952,17.7157,17.7605,18.3472,17.6661,17.8092,6291764,6304080,6291456,5968480,6167122,6291456,50
548361,10000,2,1,2.936,6.53092,4.75915,42.6348,18.1312,2.42211,17.6617,17.6966,17.6432,18.3827,18.5764,18.1091,6291742,2404912,6291456,4035519,5811967,6291456,100
548361,10000,2,1,1.47219,3.29069,2.39932,21.4502,9.12602,1.23031,17.2802,17.8161,17.1949,18.4388,18.0544,17.4177,6291763,2404988,6291456,4035715,5811268,6291456,50
616906,10000,0,0,3.17688,5.39862,4.966,43.3373,16.2952,2.57837,34.916,34.2648,35.4791,35.515,34.3324,34.7367,8913323,8930780,8912896,8597055,8836427,8912896,100
616906,10000,0,0,1.59459,2.68752,2.48743,21.5414,8.10011,1.30093,34.7188,35.0553,35.2976,36.4828,34.8815,34.2667,8913323,8930780,8912896,8594706,8836186,8912896,50
616906,10000,0,1,3.1426,6.6189,4.93153,40.6883,18.1456,2.62021,34.1125,35.5378,34.64,34.691,35.8897,35.0317,8913321,3648576,8912896,5902458,8551218,8912896,100
616906,10000,0,1,1.56741,3.24,2.43562,19.9146,8.87743,1.2676,33.0087,34.2901,33.9771,35.2952,35.6387,35.2102,8913317,3648680,8912896,5902559,8552756,8912896,50
616906,10000,1,0,3.13393,5.30185,4.89196,38.0534,17.85,2.57209,32.4468,32.5713,32.874,33.1505,33.0886,32.5811,8913348,8930780,8912896,6436829,7802350,8912896,100
616906,10000,1,0,1.5742,2.65101,2.4646,18.9713,8.94307,1.30707,32.4566,32.552,32.8964,33.1217,33.1138,32.5364,8913351,8930780,8912896,6436813,7802755,8912896,50
616906,10000,1,1,3.15967,5.10616,4.87681,32.6433,12.706,2.56495,32.4314,32.6798,32.5486,32.883,32.6313,32.3734,8913195,296592,136,3083103,5997364,8912896,100
616906,10000,1,1,1.59856,2.59107,2.50731,16.5431,6.40649,1.31346,32.3477,32.7818,32.7911,32.8147,32.5371,32.3557,8913205,296592,136,3083103,5997364,8912896,50
616906,10000,2,0,3.18962,5.37347,4.9199,44.7056,17.2314,2.55298,36.0467,35.289,35.6697,36.0026,35.115,34.9938,8913323,8930780,8912896,8431736,8705337,8912896,100
616906,10000,2,0,1.6201,2.70177,2.50412,22.5074,8.83365,1.30438,34.9495,35.0835,34.6163,35.2404,35.2497,34.5421,8913323,8930780,8912896,8431207,8705701,8912896,50
616906,10000,2,1,3.22191,6.68313,4.94571,43.4675,18.1629,2.60683,34.7991,35.2222,35.8362,35.2985,35.4487,35.633,8913315,3368956,8912896,5678155,8180286,8912896,100
616906,10000,2,1,1.59708,3.33503,2.48645,21.7193,9.00906,1.30083,35.373,35.5224,35.8451,35.2775,34.6852,34.8308,8913318,3369904,8912896,5678117,8180060,8912896,50
694019,10000,0,0,3.27122,5.54848,5.09922,43.2086,15.3012,2.71438,34.9742,34.8424,34.5172,36.1349,35.7176,34.5657,9437638,9456120,9437184,9113364,9360822,9437184,100
694019,10000,0,0,1.63743,2.78662,2.57741,21.7232,7.61653,1.39127,34.828,34.5345,35.4319,35.5621,34.9647,34.9483,9437638,9456120,9437184,9108569,9360550,9437184,50
694019,10000,0,1,3.33297,6.75902,5.08163,40.5131,18.0379,2.73211,35.2904,35.737,34.3533,35.8975,35.9168,34.0761,9437632,3871832,9437184,6254484,9065023,9437184,100
694019,10000,0,1,1.65539,3.39088,2.56465,20.3106,9.0304,1.36533,33.3777,35.5418,35.3215,35.9097,35.8095,34.3367,9437635,3871716,9437184,6255076,9065362,9437184,50
694019,10000,1,0,3.26725,5.38825,5.02726,37.7672,17.7649,2.71607,32.5401,32.6318,32.703,33.6683,33.1486,32.623,9437622,9456120,9437184,6815642,8262794,9437184,100
694019,10000,1,0,1.65696,2.71569,2.52485,18.9213,8.73745,1.36597,32.6689,32.5837,32.4701,33.2188,33.0014,32.628,9437650,9456120,9437184,6815873,8262432,9437184,50
694019,10000,1,1,3.30729,5.24079,5.0272,32.5089,12.5774,2.69842,32.444,32.7083,32.6287,32.9153,32.7793,32.3988,9437520,314040,144,3264461,6351891,9437184,100
694019,10000,1,1,1.62984,2.68788,2.57563,16.4125,6.36321,1.37714,32.3914,32.6567,32.6728,32.8988,32.8449,32.3987,9437510,314040,144,3264461,6351891,9437184,50
694019,10000,2,0,3.31504,5.54547,5.13498,44.8933,16.9721,2.72136,34.0336,34.9276,34.9226,36.403,36.6318,34.9204,9437636,9456120,9437184,8931921,9224276,9437184,100
694019,10000,2,0,1.66966,2.80088,2.59416,22.5512,8.57059,1.39176,34.9836,34.686,36.2952,35.6935,36.1045,35.9957,9437638,9456120,9437184,8931224,9224272,9437184,50
694019,10000,2,1,3.33627,6.76888,5.10855,43.2745,18.1805,2.7541,33.5708,34.8618,33.8069,35.3174,35.5286,35.0679,9437635,3573144,9437184,6019625,8671387,9437184,100
694019,10000,2,1,1.62407,3.3579,2.54482,21.3583,9.03284,1.35317,34.85,35.9558,35.2411,35.5157,36.4335,34.4551,9437633,3575820,9437184,6018583,8673275,9437184,50
780771,10000,0,0,3.50922,5.63546,5.29538,42.6429,14.1831,2.91179,34.6035,35.5074,35.4249,35.8149,34.7515,34.7927,9961953,9981460,9961472,9622832,9884870,9961472,100
780771,10000,0,0,1.70676,2.81951,2.64718,21.2665,7.03231,1.47986,34.192,35.0473,35.4727,36.9496,34.6404,34.696,9961953,9981460,9961472,9621199,9885011,9961472,50
780771,10000,0,1,3.39886,6.88158,5.29399,40.184,17.9689,2.91825,34.5999,35.1206,35.4602,36.3436,35.864,34.7643,9961943,4094132,9961472,6606579,9578989,9961472,100
780771,10000,0,1,1.75508,3.48034,2.67843,20.2313,9.1135,1.48382,34.9265,35.8586,35.6165,34.8845,36.5079,34.7762,9961949,4094076,9961472,6606884,9580105,9961472,50
780771,10000,1,0,3.36648,5.53633,5.17225,37.2915,17.6283,2.87018,32.6848,32.7845,32.8485,33.7787,33.307,32.8666,9961995,9981460,9961472,7194003,8722118,9961472,100
780771,10000,1,0,1.71391,2.81974,2.63332,18.8696,8.86616,1.46137,32.6238,32.6734,33.2376,33.6546,33.418,32.725,9961951,9981460,9961472,7194258,8722027,9961472,50
780771,10000,1,1,3.4076,5.40219,5.21357,32.076,12.5631,2.95527,32.4724,32.7119,32.621,32.982,33.0147,32.4623,9961825,331488,152,3445817,6706418,9961472,100
780771,10000,1,1,1.68409,2.70895,2.59987,15.8682,6.22851,1.45931,32.5021,32.6043,32.6943,33.0555,32.8463,32.4783,9961835,331488,152,3445817,6706418,9961472,50
780771,10000,2,0,3.40457,5.65644,5.30081,44.3283,16.4607,2.93991,35.2101,34.9834,35.6617,36.161,35.6833,35.0562,9961953,9981460,9961472,9433023,9743060,9961472,100
780771,10000,2,0,1.72939,2.82655,2.64455,22.0107,8.09681,1.46237,34.3116,35.0758,35.0903,36.2028,35.2428,34.2324,9961950,9981460,9961472,9434394,9742885,9961472,50
780771,10000,2,1,3.42073,6.88429,5.28296,42.6006,18.051,2.95762,34.7099,34.9099,34.7534,35.9585,35.6304,35.1208,9961962,3782444,9961472,6363489,9164849,9961472,100
780771,10000,2,1,1.77735,3.45111,2.66354,21.3068,8.99812,1.46871,33.8634,34.7307,35.4583,35.5763,35.7765,35.0807,9961961,3781320,9961472,6363171,9163846,9961472,50
