size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage,
780771,10000,1,1,1.75352,2.74662,2.64007,15.8665,6.26327,1.50605,32.4464,32.7452,32.5324,33.1305,32.7937,32.4601,9961835,331488,152,3445817,6706418,9961472,50
780771,10000,2,0,3.53938,5.76901,5.41858,44.2879,16.4164,3.04203,35.0753,34.7927,35.5963,35.3391,35.516,34.7877,9961952,9981460,9961472,9432219,9742362,9961472,100
780771,10000,2,0,1.76551,2.86886,2.71599,21.8535,8.19256,1.5336,35.3151,34.9575,34.7971,36.1427,36.3823,34.8274,9961953,9981460,9961472,9433249,9742500,9961472,50
780771,10000,2,1,3.58375,7.04528,5.47175,43.0478,18.3963,3.09656,35.4901,35.6779,35.2413,35.6961,35.7072,35.2881,9961950,3780736,9961472,6361702,9164574,9961472,100
780771,10000,2,1,1.80416,3.50645,2.74333,21.1709,9.1456,1.51817,34.5362,35.1248,35.4207,37.0359,36.2229,35.1712,9961948,3781148,9961472,6362059,9163345,9961472,50
878367,10000,0,0,3.74959,6.11386,5.69647,44.8918,17.9097,3.24682,51.279,51.5372,52.1963,53.7423,52.4614,52.3761,13107843,13133500,13107200,12640885,12992226,13107200,100
878367,10000,0,0,1.84979,3.0456,2.85491,22.507,8.87623,1.62317,51.3751,51.6951,52.3599,52.7243,51.4186,51.9433,13107842,13133500,13107200,12641799,12993342,13107200,50
878367,10000,0,1,3.75791,7.22033,5.69687,42.1817,18.8934,3.19573,50.6025,51.7782,52.8194,52.9743,53.2768,51.3619,13107838,5362596,13107200,8677906,12573531,13107200,100
878367,10000,0,1,1.86706,3.66633,2.87038,21.2052,9.59016,1.62854,51.2883,52.8321,51.9561,52.5502,53.9212,51.3217,13107836,5361664,13107200,8675617,12571592,13107200,50
878367,10000,1,0,3.68949,6.00798,5.52275,39.1688,18.6193,3.16244,48.5163,48.5706,48.9008,49.8131,50.062,48.6995,13107850,13133500,13107200,9466261,11481233,13107200,100
878367,10000,1,0,1.82995,2.98026,2.78684,19.5138,9.24179,1.59985,48.5545,48.6075,49.0569,49.4468,49.179,48.6474,13107829,13133500,13107200,9466122,11481037,13107200,50
878367,10000,1,1,3.68574,5.71579,5.52892,33.83,13.4144,3.17291,48.5426,48.8014,48.8413,49.5768,49.4577,48.4908,13107704,436176,200,4533963,8833579,13107200,100
878367,10000,1,1,1.87118,2.9326,2.81228,17.1091,6.81161,1.63823,48.5752,48.9859,48.8201,49.4734,49.1233,48.5431,13107704,436176,200,4533963,8833579,13107200,50
878367,10000,2,0,3.68234,6.05584,5.63246,46.2671,18.5542,3.21801,51.976,52.5886,52.1375,52.6959,53.3882,51.2486,13107843,13133500,13107200,12398117,12799706,13107200,100
878367,10000,2,0,1.84737,3.01282,2.82568,23.0352,9.18098,1.58106,51.192,51.9529,52.779,52.6376,52.67,51.9715,13107841,13133500,13107200,12397127,12799324,13107200,50
878367,10000,2,1,3.74411,7.20681,5.65426,45.2181,18.8838,3.24976,52.595,53.6073,52.268,52.3545,53.2126,51.9264,13107840,4950044,13107200,8346311,12022502,13107200,100
878367,10000,2,1,1.85836,3.6948,2.88912,22.8886,9.54321,1.63681,51.778,52.646,52.0569,53.5534,53.4448,51.5255,13107836,4951548,13107200,8347316,12024530,13107200,50
988162,10000,0,0,3.73569,6.13852,5.74698,46.5317,16.4386,3.17009,52.7609,52.4209,53.3185,54.3828,52.4387,52.0666,14156473,14184180,14155776,13659198,14041139,14155776,100
988162,10000,0,0,1.83636,3.07524,2.88873,23.1864,8.19275,1.61283,51.4332,53.5091,52.4688,53.3042,52.5787,51.5443,14156473,14184180,14155776,13661867,14042150,14155776,50
988162,10000,0,1,3.68205,7.44952,5.6926,43.9367,19.8684,3.22696,50.5112,52.989,52.9319,53.2129,51.7086,52.5078,14156466,5806196,14155776,9382957,13598750,14155776,100
988162,10000,0,1,1.86806,3.71706,2.87427,21.7014,9.70204,1.61859,52.7942,53.1685,52.4345,52.9424,53.3233,51.7427,14156468,5806264,14155776,9381692,13597207,14155776,50
988162,10000,1,0,3.62671,6.03763,5.57935,40.3408,18.7609,3.10138,48.897,48.7001,49.0352,49.7895,49.6055,48.8204,14156476,14184180,14155776,10223673,12401134,14155776,100
988162,10000,1,0,1.8283,2.98826,2.80039,19.9854,9.4018,1.57623,48.7101,48.7834,49.0785,49.8204,49.8023,48.8183,14156468,14184180,14155776,10223083,12400931,14155776,50
988162,10000,1,1,3.55791,5.72788,5.50702,34.5122,13.5085,3.08973,48.6528,49.0673,49.0686,49.4063,49.6809,48.587,14156325,471072,216,4896681,9542633,14155776,100
988162,10000,1,1,1.84741,2.91126,2.80503,17.4019,6.80156,1.60032,48.6211,49.0172,48.8867,49.7122,49.2181,48.6647,14156334,471072,216,4896681,9542633,14155776,50
988162,10000,2,0,3.67681,6.13378,5.64622,48.2236,18.2719,3.21873,50.7054,51.9035,52.5202,53.435,53.938,52.0934,14156488,14184180,14155776,13397355,13836537,14155776,100
988162,10000,2,0,1.89279,3.17984,2.96323,24.5894,9.34906,1.63521,51.8351,53.1797,53.0263,53.6853,53.4872,52.1825,14156472,14184180,14155776,13398527,13836126,14155776,50
988162,10000,2,1,3.75904,7.45844,5.7558,46.4984,19.5382,3.19375,51.5582,52.7894,52.1277,53.6033,52.3142,51.2479,14156478,5362080,14155776,9028918,13007951,14155776,100
988162,10000,2,1,1.83901,3.68808,2.87218,23.0281,9.67158,1.62664,52.0255,52.8796,52.035,53.4892,53.301,52.0516,14156474,5362688,14155776,9030624,13007280,14155776,50
1111682,10000,0,0,4.33169,6.64672,6.12725,45.0727,15.8019,3.85778,53.4301,52.9136,53.0275,54.081,51.5417,53.8129,14680788,14709520,14680064,14172911,14565853,14680064,100
1111682,10000,0,0,19.3093,19.9252,19.8802,45.533,27.9437,18.8136,53.1378,52.4591,52.8618,54.0292,52.1095,52.1946,17302347,17336220,17301504,16692522,17148813,17301504,50
1111682,10000,0,1,4.27084,7.70585,6.22845,42.4379,19.2796,3.78192,52.4711,53.0932,52.542,53.9627,53.7475,53.4375,14680784,6030132,14680064,9735844,14114426,14680064,100
1111682,10000,0,1,19.1229,25.8113,28.1523,43.5299,33.4229,18.9579,52.0247,52.5644,52.2092,52.5493,53.5562,52.7143,17302341,7076452,17301504,11452533,16590647,17301504,50
1111682,10000,1,0,4.18298,6.43259,6.0516,38.7705,18.5501,3.73337,48.7525,48.886,48.976,49.7448,49.7418,48.9684,14680773,14709520,14680064,10601754,12860860,14680064,100
1111682,10000,1,0,18.2531,19.2916,27.8965,36.5944,34.4973,17.8905,48.9626,48.9685,49.4819,50.0342,49.3839,48.8873,17302388,17336220,17301504,12495460,15160263,17301504,50
1111682,10000,1,1,4.12864,6.16402,5.92542,33.5518,13.2965,3.72111,48.7383,49.0169,48.9281,49.542,49.6128,49.0191,14680640,488520,224,5078038,9897160,14680064,100
1111682,10000,1,1,18.1955,19.4179,25.8034,38.3302,32.7705,17.777,48.8612,49.0915,48.8313,49.679,49.4159,48.7073,17302199,575760,264,5984841,11669796,17301504,50
1111682,10000,2,0,4.19074,6.55086,6.07689,46.1808,17.447,3.82266,52.8741,52.0947,52.1285,53.2599,53.6563,53.0381,14680786,14709520,14680064,13898825,14354334,14680064,100
1111682,10000,2,0,19.4394,19.6494,29.6712,46.4992,32.6723,18.6804,51.8313,51.4889,52.954,53.8162,53.7507,52.6028,17302347,17336220,17301504,16364180,16892587,17301504,50
1111682,10000,2,1,4.27546,7.85316,6.2301,45.0818,19.2244,3.75535,53.2396,52.5733,51.8977,53.9444,54.0754,52.5186,14680777,5570260,14680064,9369915,13500298,14680064,100
1111682,10000,2,1,18.3275,26.0564,19.1145,46.9608,37.2625,18.4638,50.7006,53.2776,52.9373,52.7746,53.9617,51.2169,17302310,6532768,17301496,11016335,15867454,17301496,50
1250642,10000,0,0,4.35149,6.7833,6.3673,47.202,17.6537,3.90462,70.4752,70.1069,70.0685,70.6375,70.1507,68.5076,18350975,18386900,18350080,17695336,18198233,18350080,100
1250642,10000,0,0,2.17717,3.42029,3.22948,23.7363,8.81213,1.94272,68.3383,69.0027,70.3779,70.6675,70.9122,69.0299,18350977,18386900,18350080,17699930,18197679,18350080,50
1250642,10000,0,1,4.32035,8.10396,6.36707,44.5861,20.2269,3.82622,70.454,69.7255,70.5241,70.01,71.8225,68.114,18350974,7520472,18350080,12155805,17617041,18350080,100
1250642,10000,0,1,2.18361,4.11057,3.23419,22.4093,10.1542,1.91503,67.4323,69.8403,71.5844,72.018,71.6342,69.8065,18350972,7519436,18350080,12156328,17618617,18350080,50
1250642,10000,1,0,4.20876,6.65846,6.20895,40.7549,19.4303,3.81666,65.1518,65.0662,65.4818,66.7163,66.3576,64.8705,18351020,18386900,18350080,13252312,16079506,18350080,100
1250642,10000,1,0,2.1943,3.31767,3.1261,20.3754,9.71323,1.88389,65.0184,64.9362,65.9508,67.133,66.9252,64.8733,18350989,18386900,18350080,13252767,16080127,18350080,50
1250642,10000,1,1,4.26699,6.25543,6.00174,35.3972,13.9228,3.79023,64.7852,65.4455,65.105,66.2417,65.9158,65.0105,18350838,610656,280,6347564,12378850,18350080,100
1250642,10000,1,1,2.10254,3.14979,3.05436,17.6336,6.93056,1.93499,64.8323,65.0489,65.5023,66.3215,65.7027,64.6233,18350838,610656,280,6347564,12378850,18350080,50
1250642,10000,2,0,4.37928,6.84706,6.36613,48.6536,19.0387,3.8738,68.3455,70.0214,69.5147,72.0365,71.6193,69.0479,18350976,18386900,18350080,17367106,17930254,18350080,100
1250642,10000,2,0,2.27865,3.50069,3.32503,25.0299,9.58764,2.0011,69.0238,69.3049,71.0714,71.5638,70.1217,69.0445,18350974,18386900,18350080,17363217,17929840,18350080,50
1250642,10000,2,1,4.28362,8.1727,6.44016,47.5014,20.0074,3.79295,69.9224,70.4983,70.7964,71.1912,70.3616,69.8919,18350996,6944508,18350080,11696948,16852143,18350080,100
1250642,10000,2,1,2.14301,4.05868,3.18085,23.6111,9.99798,1.8879,69.4274,69.3124,70.0318,70.1899,70.0935,69.5408,18350954,6943904,18350080,11698225,16850548,18350080,50
1406972,10000,0,0,5.36013,7.63363,7.26593,47.5139,19.9734,4.83057,181.53,182.152,183.448,184.844,180.112,177.226,29885763,29944380,29884416,28580756,29352070,29884416,100
1406972,10000,0,0,2.68124,3.86654,3.65502,23.4796,9.78752,2.38848,179.257,187.58,181.057,184.295,181.628,179.813,29885739,29944380,29884416,28579456,29351965,29884416,50
1406972,10000,0,1,5.5322,8.84148,7.27071,47.7087,20.3145,4.85876,180.963,179.793,181.967,181.212,181.645,182.756,29885711,11821744,29884416,19461242,28039032,29884416,100
1406972,10000,0,1,2.7602,4.49815,3.71567,24.2352,10.3625,2.45722,181.058,181.283,181.311,180.548,180.765,180.262,29885731,11821640,29884416,19457477,28036278,29884416,50
1406972,10000,1,0,5.47552,7.61815,7.24138,40.8762,19.9418,4.9439,160.366,160.201,160.721,162.473,162.106,160.165,29885911,29944380,29884416,21583047,26189022,29884416,100
1406972,10000,1,0,2.66302,3.80918,3.58099,20.4042,10.1116,2.41192,159.8,160.263,160.4,160.909,163.295,159.056,29885847,29944380,29884416,21582436,26189477,29884416,50
1406972,10000,1,1,5.36844,7.22836,7.04585,35.4106,14.8746,4.80771,159.826,161.282,160.588,161.797,160.436,159.647,29885571,994500,456,10337505,20163647,29884416,100
1406972,10000,1,1,2.66662,3.64442,3.52774,17.6349,7.41352,2.39224,160.132,160.743,160.299,161.63,161.776,159.782,29885568,994500,456,10337505,20163647,29884416,50
1406972,10000,2,0,5.31942,7.72738,7.28139,50.0519,20.1836,4.85167,176.935,179.348,181.77,182.981,181.042,176.858,29885759,29944380,29884416,27809931,28946686,29884416,100
1406972,10000,2,0,2.69217,3.85774,3.65388,25.031,10.076,2.44957,179.313,179.061,180.054,182.889,180.782,182.407,29885740,29944380,29884416,27809489,28948739,29884416,50
1406972,10000,2,1,5.44349,8.67804,7.26932,48.7057,19.4681,4.93985,166.085,181.081,180.961,180.103,181.253,179.419,29885746,10865192,29884416,18297646,26903652,29884416,100
1406972,10000,2,1,2.74831,4.29813,3.65148,24.2523,9.73675,2.44906,177.505,180.13,180.878,182.764,182.226,180.724,29885718,10863488,29884416,18303032,26902759,29884416,50
1582843,10000,0,0,5.41375,7.83987,7.36848,49.0577,18.7087,4.846,180.45,180.432,180.652,182.741,180.97,179.532,31458691,31520400,31457280,30103076,30943281,31457280,100
1582843,10000,0,0,2.76899,4.07819,3.82013,25.2453,9.65259,2.52821,178.665,181.715,183.093,181.277,180.501,179.8,31458707,31520400,31457280,30115750,30926681,31457280,50
1582843,10000,0,1,5.31901,9.02171,7.36198,49.1536,21.2047,4.8977,178.892,180.456,182.578,182.732,179.458,180.807,31458674,12488244,31457280,20521250,29570922,31457280,100
1582843,10000,0,1,2.69736,4.51892,3.71364,24.5818,10.6254,2.43504,179.708,179.339,181.541,180.682,181.66,178.374,31458685,12488532,31457280,20520998,29588298,31457280,50
1582843,10000,1,0,5.28811,7.71678,7.17719,41.6486,20.4832,4.76091,160.088,160.108,160.442,161.471,159.785,159.873,31458786,31520400,31457280,22719042,27569263,31457280,100
1582843,10000,1,0,2.66727,3.78122,3.57294,20.6614,10.0847,2.37051,159.85,159.979,160.427,161.039,163.175,159.56,31458830,31520400,31457280,22718472,27568063,31457280,50
1582843,10000,1,1,5.36132,7.26493,7.03258,35.921,14.9876,4.75124,159.923,161.027,162.119,162.863,160.172,160.374,31458480,1046844,480,10881602,21227228,31457280,100
1582843,10000,1,1,2.65109,3.61331,3.49518,17.8258,7.43768,2.35922,159.519,160.842,161.132,161.938,160.523,163.158,31458484,1046844,480,10881602,21227228,31457280,50
1582843,10000,2,0,5.34915,7.86032,7.36465,51.6243,20.0808,4.90337,179.931,180.758,183.125,181.344,183.547,179.487,31458688,31520400,31457280,29311156,30502549,31457280,100
1582843,10000,2,0,2.69476,3.9312,3.70304,25.5665,9.87028,2.42872,181.31,183.513,182.398,184.617,181.857,180.972,31458699,31520400,31457280,29312220,30503319,31457280,50
1582843,10000,2,1,5.45132,8.82467,7.31878,49.648,20.3265,4.90463,166.777,180.373,180.324,180.838,180.916,180.891,31458689,11479116,31457280,19326141,28375594,31457280,100
1582843,10000,2,1,2.69035,4.43809,3.67957,24.6761,10.0914,2.41354,180.056,180.536,182.695,180.58,182.726,177.991,31458667,11481052,31457280,19326990,28377906,31457280,50
1780698,10000,0,0,5.6081,7.8292,7.56969,49.3009,19.7282,5.06542,197.755,196.482,197.574,202.343,198.456,195.932,35128873,35197780,35127296,33643413,34562814,35127296,100
1780698,10000,0,0,5.09769,4.01654,3.80182,24.6121,9.87518,2.57127,197.571,199.632,199.055,201.214,198.178,196.974,35128841,35197780,35127296,33647670,34559988,35127296,50
1780698,10000,0,1,5.60844,9.24122,7.49267,48.9718,21.3533,5.0581,193.283,198.004,197.819,200.914,197.002,198.27,35128882,13977296,35127296,22942741,33087713,35127296,100
1780698,10000,0,1,2.82312,4.57875,3.75378,24.2311,10.5711,2.52851,196.354,198.912,197.958,200.325,200.504,196.604,35128871,13979080,35127296,22941613,33083689,35127296,50
1780698,10000,1,0,5.68497,7.85187,7.39224,41.8107,20.4955,5.00998,175.873,176.596,177.174,179.347,177.418,175.87,35128929,35197780,35127296,25369195,30787836,35127296,100
1780698,10000,1,0,2.77534,3.90017,3.67668,20.8723,10.2278,2.4937,175.716,176.65,177.591,181.346,179.264,176.741,35128939,35197780,35127296,25369868,30787617,35127296,50
1780698,10000,1,1,5.51796,7.53089,7.23767,36.266,15.1571,4.98853,176.317,177.052,176.328,178.005,177.794,175.784,35128689,1168980,536,12151157,23708917,35127296,100
1780698,10000,1,1,2.77097,3.73515,3.65886,18.2057,7.58831,2.49082,178.015,178.121,177.555,178.611,176.715,177.136,35128689,1168980,536,12151157,23708917,35127296,50
1780698,10000,2,0,5.59088,7.8696,7.4842,51.2532,20.3432,4.98912,195.307,200.131,200.044,200.736,201.859,196.215,35128829,35197780,35127296,32779331,34080980,35127296,100
1780698,10000,2,0,2.82933,3.98618,3.7992,25.7983,10.2924,2.53811,198.02,195.96,198.435,199.629,196.87,198.486,35128871,35197780,35127296,32775742,34079569,35127296,50
1780698,10000,2,1,5.67878,9.0137,7.50583,49.8428,20.4271,4.98672,190.002,197.94,198.891,198.602,198.586,198.966,35128885,12856804,35127296,21656394,31729246,35127296,100
1780698,10000,2,1,2.85789,4.56001,3.79999,25.1082,10.3011,2.56352,183.115,199.085,200.176,200.025,197.351,196.369,35128978,12857436,35127296,21651903,31728119,35127296,50
2003285,10000,0,0,6.12786,8.45013,7.94977,48.8701,20.0154,5.56043,214.447,216.212,216.974,216.925,212.844,217.458,38799085,38875160,38797312,37166087,38206646,38797312,100
2003285,10000,0,0,3.18645,4.21365,4.05645,24.6099,10.3806,2.81335,213.856,217.195,217.191,219.162,213.813,214.506,38799037,38875160,38797312,37183963,38192311,38797312,50
2003285,10000,0,1,6.16776,9.69044,8.00619,48.3926,21.4935,5.60002,217.843,217.108,218.229,217.038,218.774,214.665,38799026,15469548,38797312,25361909,36595395,38797312,100
2003285,10000,0,1,3.1261,4.87702,4.04669,24.2887,10.8399,2.79589,216.497,215.265,220.201,216.986,220.822,213.152,38799003,15468232,38797312,25362573,36595950,38797312,50
2003285,10000,1,0,6.24974,8.25236,7.94668,41.8595,20.9449,5.60208,192.731,192.855,194.061,196.589,195,191.611,38799220,38875160,38797312,28020316,34007507,38797312,100
2003285,10000,1,0,3.03601,4.08414,3.89225,20.6574,10.3234,2.76537,193.375,193.282,193.215,194.043,196.042,192.312,38799204,38875160,38797312,28020040,34007685,38797312,50
2003285,10000,1,1,6.07074,7.94323,7.68589,36.3561,15.4388,5.59525,192.321,192.807,192.935,194.108,192.926,191.683,38798814,1291116,592,13420692,26190606,38797312,100
2003285,10000,1,1,3.06265,3.9809,3.8666,18.227,7.75075,2.76552,192.432,193.281,192.349,193.87,194.382,191.757,38798814,1291116,592,13420692,26190606,38797312,50
2003285,10000,2,0,6.21652,8.43012,8.00374,51.2341,20.9738,5.61543,215.821,214.732,216.95,221.963,216.455,214.181,38798996,38875160,38797312,36241831,37653765,38797312,100
2003285,10000,2,0,3.06605,4.2056,4.01843,25.5054,10.5012,2.79167,204.094,215.329,215.212,219.158,216.3,215.683,38799183,38875160,38797312,36243761,37654368,38797312,50
2003285,10000,2,1,6.19563,9.58402,8.0085,49.7715,20.85,5.54737,213.341,214.485,217.341,217.924,218.837,215.266,38798971,14232924,38797312,23978383,35082137,38797312,100
2003285,10000,2,1,3.10332,4.76771,3.97868,24.8286,10.4415,2.83367,200.671,215.644,216.97,220.109,217.092,215.661,38799165,14232304,38797312,23981604,35081767,38797312,50
2253695,10000,0,0,6.52308,8.68827,8.34357,49.5509,21.2222,5.89403,235.257,229.626,235.744,236.07,235.005,231.55,42993542,43077880,42991616,41223409,42345983,42991616,100
2253695,10000,0,0,3.31405,4.46364,4.24262,25.1384,10.7717,3.03118,231.484,235.161,237.317,236.126,235.838,229.603,42993496,43077880,42991616,41223914,42353394,42991616,50
2253695,10000,0,1,6.6054,10.0402,8.19648,49.0504,22.0149,5.90892,231.377,234.523,232.579,235.606,233.656,231.186,42993496,17184000,42991616,28137931,40618086,42991616,100
2253695,10000,0,1,3.44879,5.10187,4.25983,24.693,11.2054,2.99961,218.61,236.313,235.964,236.776,234.027,231.428,42993537,17184100,42991616,28139951,40614485,42991616,50
2253695,10000,1,0,6.37108,8.58775,7.94689,42.3339,21.1986,5.88282,208.411,209.192,211.55,210.823,210.689,209.55,42993632,43077880,42991616,31049817,37686245,42991616,100
2253695,10000,1,0,3.2773,4.32353,4.0411,21.3202,10.7138,2.9048,208.46,208.844,210.251,213.808,211.864,208.055,42993795,43077880,42991616,31048976,37684421,42991616,50
2253695,10000,1,1,6.35412,8.23821,7.96451,36.8532,15.8603,5.82367,208.905,209.558,209.397,210.292,210.314,208.388,42993344,1430700,656,14871571,29026815,42991616,100
2253695,10000,1,1,3.13119,4.06996,3.99364,18.1405,7.79082,2.84924,209.152,209.146,210.41,212.536,210.162,208.382,42993294,1430700,656,14871571,29026815,42991616,50
2253695,10000,2,0,6.56831,8.78595,8.41028,52.181,21.712,5.93257,229.49,232.809,239.893,240.955,232.955,231.737,42993484,43077880,42991616,40209782,41748990,42991616,100
2253695,10000,2,0,3.31687,4.46313,4.22794,26.1952,10.9825,2.99588,227.339,231.683,232.32,239.057,235.65,229.678,42993580,43077880,42991616,40204448,41747164,42991616,50
2253695,10000,2,1,6.52641,9.93067,8.279,50.4924,21.3836,5.93113,232.219,232.208,235.136,235.349,235.093,232.351,42993434,15815548,42991616,26643774,38923057,42991616,100
2253695,10000,2,1,3.39862,5.05917,4.29455,25.7408,10.942,3.04432,216.092,232.916,232.736,233.549,233.435,229.415,42993564,15814748,42991616,26647059,38924781,42991616,50
2535406,10000,0,0,9.2197,11.4649,10.8408,52.0064,23.6417,8.67093,340.909,343.288,344.066,349.464,343.725,342.097,55576837,55686040,55574528,53103784,54559527,55574528,100
2535406,10000,0,0,4.45963,5.59044,5.36507,25.6722,11.6376,4.20383,341.583,339.369,345.407,344.397,344.115,344.621,55576852,55686040,55574528,53116672,54554493,55574528,50
2535406,10000,0,1,17.2235,12.598,10.9249,52.6741,24.0084,8.63893,340.23,345.083,343.48,348.119,346.33,340.669,55576791,21930200,55574528,36145767,52066279,55574528,100
2535406,10000,0,1,4.62073,6.30021,5.42868,26.4055,12.2686,4.38508,347.709,345.479,349.845,347.68,343.958,341.457,55576837,21928412,55574528,36149441,52080790,55574528,50
2535406,10000,1,0,9.04349,11.2731,10.8159,44.6427,23.6351,8.41685,302.846,304.983,308.356,307.729,304.47,303.241,55577009,55686040,55574528,40137300,48723660,55574528,100
2535406,10000,1,0,4.72005,5.70559,5.47117,22.5048,12.0399,4.31748,303.494,303.553,305.26,308.394,307.225,302.943,55576975,55686040,55574528,40136778,48722740,55574528,50
2535406,10000,1,1,9.24959,10.7673,10.4951,39.0649,18.416,15.1531,304.856,303.607,304.511,307.182,304.803,304.184,55576745,1849452,848,19224314,37535415,55574528,100
2535406,10000,1,1,4.6281,5.41901,5.27147,19.6461,9.3616,7.66557,304.075,304.581,303.621,309.07,305,302.499,55576738,1849452,848,19224314,37535415,55574528,50
2535406,10000,2,0,17.408,11.2772,10.7752,54.3016,23.9691,8.67507,319.972,344.64,347.687,348.503,347.082,339.649,55577185,55686040,55574528,51658960,53802467,55574528,100
2535406,10000,2,0,8.69864,5.85427,5.65625,28.0501,12.328,4.39398,341.736,340.661,347.98,344.974,345.378,343.498,55576908,55686040,55574528,51653559,53803391,55574528,50
2535406,10000,2,1,9.08297,12.1791,10.8889,52.8053,23.2537,8.50917,341.818,343.813,349.116,344.853,348.479,340.108,55576693,20146120,55574528,33933028,49958358,55574528,100
2535406,10000,2,1,8.75432,6.17808,5.54018,26.6839,11.8018,4.30178,342.324,346.524,346.124,347.314,349.958,346.514,55576511,20144916,55574528,33926267,49957529,55574528,50
2852331,10000,0,0,9.26317,11.4546,11.0132,52.6628,23.7068,8.43866,354.847,355.533,361.02,362.677,359.988,358.351,60295769,60414100,60293120,57685891,59236492,60293120,100
2852331,10000,0,0,4.62297,5.72478,5.52605,26.2205,11.6763,4.29778,352.041,359.646,366.947,362.972,360.265,358.763,60295760,60414100,60293120,57690555,59243122,60293120,50
2852331,10000,0,1,9.2527,12.6702,10.9802,52.9357,24.6818,8.68054,342.87,359.595,366.636,367.275,365.376,356.989,60295720,23864908,60293120,39274297,56595609,60293120,100
2852331,10000,0,1,4.70246,6.42614,5.54115,26.81,12.5361,4.33066,362.298,362.045,367.129,363.79,367.722,360.32,60295623,23864784,60293120,39271448,56579195,60293120,50
2852331,10000,1,0,15.9955,11.2824,10.6412,44.9492,23.8831,8.60365,319.644,320.055,323.342,324.743,322.662,319.667,60295881,60414100,60293120,43545262,52861049,60293120,100
2852331,10000,1,0,4.62802,5.58015,5.37837,22.1858,11.8534,4.16885,319.893,319.618,323.322,324.477,322.759,318.933,60295973,60414100,60293120,43544548,52861198,60293120,50
2852331,10000,1,1,9.16679,10.9012,10.6557,39.3979,18.5793,15.8274,320.218,320.758,320.696,324.227,322.107,321.833,60295548,2006484,920,20856602,40726095,60293120,100
2852331,10000,1,1,4.54561,5.47732,5.35722,19.8034,9.33439,7.87781,321.796,321.467,320.252,323.435,321.694,320.997,60295540,2006484,920,20856602,40726095,60293120,50
2852331,10000,2,0,9.255,11.597,11.051,55.5196,24.4063,8.7802,358.756,357.414,364.157,364.405,359.909,361.35,60295621,60414100,60293120,56121897,58415819,60293120,100
2852331,10000,2,0,4.61186,5.67637,5.42967,27.1253,11.8795,4.28987,355.096,359.557,365.964,366.726,359.851,362.991,60295532,60414100,60293120,56125806,58416566,60293120,50
2852331,10000,2,1,10.3325,12.4518,10.7365,53.5911,23.7759,8.55115,337.733,362.299,362.114,364.851,364.885,360.64,60295726,21936608,60293120,36946335,54297638,60293120,100
2852331,10000,2,1,4.71306,6.23388,5.53189,26.7952,11.8943,4.34699,360.144,360.173,371.486,365.922,358.374,365.002,60295538,21932744,60293120,36943812,54293928,60293120,50
3208872,10000,0,0,9.7078,11.894,11.2794,53.6751,23.8434,9.09215,375.811,377.663,387.51,385.92,378.391,379.059,65014452,65142160,65011712,62232784,63916834,65011712,100
3208872,10000,0,0,21.5378,21.8956,30.6912,50.0545,29.9063,21.8043,377.149,380.56,378.903,385.882,375.706,376.827,67636075,67768860,67633152,64749475,66491937,67633152,50
3208872,10000,0,1,9.93076,13.0946,11.4224,53.1693,25.3026,9.13189,354.875,381.434,386.37,387.18,387.13,377.309,65014491,25799676,65011712,42404302,61130590,65011712,100
3208872,10000,0,1,23.1742,29.7705,32.4858,54.5522,34.9086,21.527,374.957,381.517,383.008,389.49,379.268,376.042,67635982,26844484,67633152,44120268,63613115,67633152,50
3208872,10000,1,0,9.73942,11.6159,11.0592,45.2018,24.2557,8.91809,336.718,337.074,342.534,344.142,339.467,335.798,65014757,65142160,65011712,46951951,56999236,65011712,100
3208872,10000,1,0,21.1302,21.6474,31.2823,47.809,37.9909,20.5897,337.17,336.911,338.991,343.821,341.827,335.097,67636247,67768860,67633152,48846469,59298583,67633152,50
3208872,10000,1,1,9.65805,11.3085,11.0837,39.682,18.96,9.08538,336.643,338.382,336.794,340.842,339.055,336.71,65014164,2163516,992,22488872,43916775,65011712,100
3208872,10000,1,1,20.6598,30.648,29.8485,46.3453,36.5965,20.2747,336.677,339.051,336.276,341.189,338.188,335.724,67635890,2250756,1032,23395696,45689375,67633152,50
3208872,10000,2,0,10.0243,12.0288,11.5939,56.2165,24.6524,9.21381,347.392,378.381,384.931,386.789,378.886,376.65,65014530,65142160,65011712,60587737,63027487,65011712,100
3208872,10000,2,0,21.2764,22.3857,32.4832,51.6392,40.1655,23.5743,347.973,377.578,384.563,389.093,377.958,372.674,67636241,67768860,67633152,63052058,65565937,67633152,50
3208872,10000,2,1,9.79543,13.025,11.2616,54.1626,24.4611,9.19758,373.6,374.389,378.67,387.33,379.419,374.484,65014542,23723128,65011712,39951314,58632454,65011712,100
3208872,10000,2,1,20.9918,32.0215,30.2476,52.7642,29.4286,23.2066,352.986,379.402,384.545,385.191,380.464,374.317,67636298,24683560,67633152,41595997,60997892,67633152,50
