size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
189976,10000,0,1,0.413107,0.928063,0.722039,5.05215,1.85353,0.358058,2.01814,2.07778,2.07734,2.25644,2.09107,2.06512,2490418,1102476,2490368,1705943,2468688,2490368,50
189976,10000,1,0,0.802104,1.49799,1.40643,9.55565,5.94388,0.688381,1.84372,1.842,1.86544,1.99146,1.98703,1.85262,2490442,2495536,2490368,1798616,2108746,2490368,100
189976,10000,1,0,0.413276,0.756119,0.710313,4.76212,2.97318,0.352626,1.8258,1.85701,1.85834,1.98649,1.98036,1.87188,2490442,2495536,2490368,1798540,2108412,2490368,50
189976,10000,1,1,0.798451,1.4708,1.39704,8.25155,3.14728,0.695683,1.83598,1.86577,1.82633,1.94019,1.96966,1.82394,2490419,83196,152,861643,1652686,2490368,100
189976,10000,1,1,0.405902,0.73343,0.702075,4.06401,1.55809,0.349949,1.83008,1.85063,1.83641,1.91839,1.98065,1.79984,2490383,83196,152,861643,1652686,2490368,50
189976,10000,2,0,0.812129,1.54325,1.43797,10.9244,2.63358,0.699775,2.07367,2.10613,2.08541,2.24816,2.10848,2.08734,2490416,2495536,2490368,2405492,2478751,2490368,100
189976,10000,2,0,0.416429,0.777129,0.726107,5.43873,1.2992,0.358172,2.02316,2.11346,2.10181,2.26903,2.09869,2.06796,2490435,2495536,2490368,2405698,2478757,2490368,50
189976,10000,2,1,0.827495,1.85447,1.44152,10.3751,4.69215,0.6996,1.98722,2.09912,2.10883,2.19626,2.13499,2.05916,2490433,1025968,2490368,1654796,2391637,2490368,100
189976,10000,2,1,0.421296,0.957698,0.733619,5.21403,2.37407,0.361245,2.06982,2.08906,2.0762,2.21496,2.14335,2.07566,2490404,1025424,2490368,1655242,2391851,2490368,50
213723,10000,0,0,0.858923,1.63007,1.51241,11.2472,1.54741,0.733782,3.04006,3.08276,3.06683,3.21713,3.0544,3.0375,3276857,3283600,3276800,3222125,3277075,3276800,100
213723,10000,0,0,0.440531,0.82297,0.7608,5.59851,0.782275,0.377778,2.99012,3.09395,3.0846,3.2647,3.02726,3.03992,3276861,3283600,3276800,3222194,3277075,3276800,50
213723,10000,0,1,0.854569,1.93634,1.50446,10.6192,4.5834,0.732015,3.0444,3.08343,3.06232,3.28019,3.04338,3.01486,3276856,1444540,3276800,2240738,3244410,3276800,100
213723,10000,0,1,0.440547,0.988026,0.768099,5.31905,2.31372,0.377841,3.02094,3.05024,3.07457,3.24861,3.04745,3.00669,3276857,1445300,3276800,2240597,3244349,3276800,50
213723,10000,1,0,0.875135,1.61408,1.48667,10.0661,6.27037,0.732534,2.64425,2.67533,2.83893,2.88634,2.87744,2.68406,3276842,3283600,3276800,2366354,2776719,3276800,100
213723,10000,1,0,0.430728,0.793201,0.740754,4.92625,3.07837,0.366832,2.6749,2.76708,2.71953,2.92292,2.87879,2.71798,3276900,3283600,3276800,2366788,2777889,3276800,50
213723,10000,1,1,0.868516,1.54228,1.47424,8.67335,3.31777,0.731332,2.72532,2.75042,2.69233,2.83311,2.87646,2.71916,3276792,109476,200,1133729,2184505,3276800,100
213723,10000,1,1,0.424749,0.760678,0.725671,4.21575,1.6177,0.3617,2.68631,2.71983,2.69814,2.81374,2.86364,2.71021,3276849,109476,200,1133729,2184505,3276800,50
213723,10000,2,0,0.865739,1.63894,1.51086,11.4695,3.03857,0.732485,2.99775,3.0919,3.06305,3.30817,3.0545,3.02395,3276861,3283600,3276800,3161710,3259572,3276800,100
213723,10000,2,0,0.430559,0.806034,0.750009,5.5681,1.52847,0.370805,3.04121,3.08763,3.0622,3.27217,3.05114,3.04547,3276854,3283600,3276800,3161152,3259402,3276800,50
213723,10000,2,1,0.858761,1.93205,1.50869,10.8766,4.86272,0.732395,2.9431,3.1283,3.05921,3.22678,3.13224,3.03133,3276892,1344224,3276800,2173144,3140028,3276800,100
213723,10000,2,1,0.43355,0.95839,0.748522,5.31653,2.3938,0.367589,3.04333,3.08434,3.06126,3.23879,3.10824,3.03125,3276840,1343712,3276800,2173932,3140354,3276800,50
240438,10000,0,0,0.917883,1.66044,1.54625,10.8666,1.57921,0.793287,3.06369,3.10541,3.10008,3.29003,3.07759,3.06797,3407938,3414944,3407872,3353246,3408158,3407872,100
240438,10000,0,0,0.467283,0.837394,0.783133,5.44993,0.801299,0.408853,3.07582,3.10446,3.10029,3.28917,3.06543,3.05598,3407938,3414944,3407872,3352115,3408158,3407872,50
240438,10000,0,1,0.92789,1.9418,1.54997,10.3288,4.33265,0.807853,3.02175,3.06395,3.09908,3.31834,3.06623,3.06064,3407939,1503648,3407872,2331997,3375573,3407872,100
240438,10000,0,1,0.464287,0.978382,0.778771,5.12785,2.12833,0.407763,3.00448,3.09123,3.10418,3.32623,3.07912,3.04368,3407941,1504056,3407872,2331896,3375316,3407872,50
240438,10000,1,0,0.93099,1.63098,1.52382,9.76638,6.11335,0.78901,2.73162,2.75881,2.73586,2.94107,2.90714,2.72761,3407911,3414944,3407872,2461256,2889416,3407872,100
240438,10000,1,0,0.449689,0.804546,0.751204,4.74769,2.97941,0.392067,2.73239,2.75091,2.75171,2.98984,2.92338,2.76238,3407997,3414944,3407872,2461217,2889070,3407872,50
240438,10000,1,1,0.912517,1.56935,1.50165,8.40591,3.26615,0.793382,2.68595,2.73721,2.69926,2.85474,2.90096,2.67248,3407930,113856,208,1179054,2273373,3407872,100
240438,10000,1,1,0.468545,0.794388,0.760009,4.20907,1.64417,0.401659,2.71882,2.76023,2.68395,2.84158,2.89314,2.68878,3407873,113856,208,1179054,2273373,3407872,50
240438,10000,2,0,0.919398,1.67282,1.55325,11.1808,2.95469,0.800843,3.07709,3.10648,3.08211,3.3289,3.079,3.075,3407942,3414944,3407872,3288942,3390390,3407872,100
240438,10000,2,0,0.470456,0.849297,0.792368,5.59832,1.48185,0.412603,3.0677,3.11497,3.09464,3.3077,3.07836,3.06948,3407935,3414944,3407872,3288901,3390414,3407872,50
240438,10000,2,1,0.922798,1.97963,1.54886,10.5506,4.79637,0.809157,3.07885,3.13888,3.08893,3.28108,3.15327,3.06042,3407935,1400444,3407872,2261472,3267782,3407872,100
240438,10000,2,1,0.467969,0.989713,0.783274,5.29307,2.40495,0.409945,3.086,3.10763,3.09745,3.26949,3.12732,3.07938,3407924,1399452,3407872,2262177,3267819,3407872,50
270492,10000,0,0,0.951839,1.73469,1.61096,11.244,1.65079,0.836926,3.07824,3.14222,3.13147,3.28778,3.12643,3.10948,3670104,3677632,3670016,3612775,3670324,3670016,100
270492,10000,0,0,0.482132,0.856218,0.80353,5.54427,0.82265,0.419837,3.1265,3.16204,3.14933,3.32628,3.12106,3.10427,3670100,3677632,3670016,3612240,3670324,3670016,50
270492,10000,0,1,0.955557,2.01749,1.61013,10.708,4.08012,0.839154,3.06655,3.14418,3.11635,3.35403,3.13415,3.10339,3670104,1623384,3670016,2513653,3637608,3670016,100
270492,10000,0,1,0.488926,1.02209,0.813857,5.31536,2.03311,0.428848,3.07144,3.14052,3.12154,3.3796,3.11854,3.09868,3670102,1623968,3670016,2513189,3637665,3670016,50
270492,10000,1,0,0.95461,1.67996,1.56156,9.91988,6.2228,0.812826,2.72259,2.82863,2.74267,2.99745,2.99656,2.75365,3670137,3677632,3670016,2650535,3111820,3670016,100
270492,10000,1,0,0.47571,0.834903,0.785275,4.91991,3.09519,0.411029,2.80304,2.76507,2.82974,3.01102,2.97325,2.84304,3670090,3677632,3670016,2650712,3112628,3670016,50
270492,10000,1,1,0.945347,1.59434,1.53133,8.5429,3.32535,0.813371,2.73175,2.76525,2.73878,2.86885,2.90458,2.76396,3670033,122616,224,1269748,2450646,3670016,100
270492,10000,1,1,0.480359,0.801175,0.769028,4.2263,1.65325,0.413185,2.74657,2.8066,2.72612,2.86371,2.91849,2.73312,3670033,122616,224,1269748,2450646,3670016,50
270492,10000,2,0,0.957665,1.72835,1.61205,11.4388,2.86869,0.83583,3.11598,3.14508,3.14384,3.33957,3.12654,3.09441,3670102,3677632,3670016,3544476,3652531,3670016,100
270492,10000,2,0,0.483353,0.848327,0.795208,5.59418,1.43141,0.4195,3.01473,3.15999,3.11795,3.30926,3.14955,3.0931,3670136,3677632,3670016,3544094,3652562,3670016,50
270492,10000,2,1,0.957843,2.06499,1.61133,10.8946,4.96803,0.829765,3.10135,3.09329,3.17059,3.29013,3.13111,3.07711,3670100,1511056,3670016,2438233,3524476,3670016,100
270492,10000,2,1,0.47856,1.01222,0.800538,5.37132,2.44999,0.417916,3.09768,3.16626,3.11996,3.31229,3.1832,3.08505,3670103,1512096,3670016,2437485,3524586,3670016,50
304303,10000,0,0,1.04149,1.80396,1.6802,11.2397,1.71896,0.91433,4.05629,4.12467,4.12676,4.36968,4.09218,4.07668,4456546,4465696,4456448,4383053,4456822,4456448,100
304303,10000,0,0,0.528847,0.907222,0.849198,5.64301,0.869047,0.46353,4.06613,4.12039,4.13484,4.46093,4.08677,4.10292,4456546,4465696,4456448,4382923,4456822,4456448,50
304303,10000,0,1,1.04049,2.08001,1.68289,10.714,4.60766,0.911174,4.06116,4.13663,4.13887,4.39417,4.10872,4.05208,4456538,1965452,4456448,3047903,4413064,4456448,100
304303,10000,0,1,0.529533,1.05369,0.85358,5.37639,2.31236,0.46346,4.01387,4.13837,4.12492,4.3547,4.09955,4.03733,4456544,1965576,4456448,3048006,4413347,4456448,50
304303,10000,1,0,1.05212,1.7555,1.64279,9.97249,6.28768,0.890506,3.66076,3.651,3.66794,3.91963,3.93771,3.63266,4456540,4465696,4456448,3218613,3780459,4456448,100
304303,10000,1,0,0.529099,0.878445,0.82315,4.96229,3.13621,0.458172,3.58173,3.68956,3.76113,3.83496,3.8815,3.61881,4456576,4465696,4456448,3218635,3780952,4456448,50
304303,10000,1,1,1.04302,1.67374,1.60668,8.60297,3.40633,0.888939,3.64251,3.6409,3.65163,3.73872,3.82376,3.61336,4456440,148896,272,1541832,2982465,4456448,100
304303,10000,1,1,0.519125,0.835391,0.804105,4.27235,1.69644,0.448405,3.62432,3.61976,3.63897,3.76699,3.77262,3.59041,4456440,148896,272,1541832,2982465,4456448,50
304303,10000,2,0,1.03043,1.80123,1.67649,11.4351,3.14231,0.906547,4.07522,4.13338,4.12095,4.37876,4.08984,4.07196,4456543,4465696,4456448,4300330,4433220,4456448,100
304303,10000,2,0,0.525804,0.897757,0.836678,5.65307,1.56267,0.459252,3.93308,4.12664,4.1374,4.35289,4.08853,4.10906,4456562,4465696,4456448,4300518,4433359,4456448,50
304303,10000,2,1,1.03186,2.11067,1.68646,10.9444,5.0179,0.903969,4.07001,4.15685,4.13806,4.31746,4.19398,4.0567,4456520,1828648,4456448,2957919,4271640,4456448,100
304303,10000,2,1,0.525292,1.04576,0.841595,5.42244,2.49383,0.459843,3.94928,4.11204,4.13204,4.34031,4.16752,4.11751,4456546,1828796,4456448,2957749,4271976,4456448,50
342340,10000,0,0,1.11884,1.9083,1.76216,11.3377,1.79814,0.988259,4.01702,4.15907,4.18194,4.4037,4.12474,4.12679,4718708,4728384,4718592,4644016,4718988,4718592,100
342340,10000,0,0,6.30094,6.66671,7.03458,11.7282,7.51211,6.32724,4.12858,4.16538,4.17644,4.36416,4.12174,4.1236,7471068,7486608,7471104,7272797,7433551,7471104,50
342340,10000,0,1,1.0944,2.13274,1.74286,10.7058,4.32549,0.967976,4.06785,4.15626,4.15617,4.40731,4.14732,4.11241,4718705,2085948,4718592,3230264,4675447,4718592,100
342340,10000,0,1,6.29786,6.91035,6.66969,11.4001,8.15926,6.33221,4.12022,4.16897,4.17008,4.42746,4.10459,4.10881,7471047,3192116,7471104,5037734,7286447,7471104,50
342340,10000,1,0,1.07751,1.79886,1.69082,9.94585,6.29392,0.965193,3.67917,3.68629,3.70954,3.91826,3.93195,3.71362,4718731,4728384,4718592,3407646,4004053,4718592,100
342340,10000,1,0,5.8536,6.05973,6.04729,10.47,8.56053,5.73034,3.68288,3.69144,3.7191,3.93758,3.91663,3.7075,7471178,7486608,7471104,5395710,6342258,7471104,50
342340,10000,1,1,1.09231,1.72598,1.6665,8.62165,3.45881,0.954524,3.62913,3.65903,3.67207,3.79139,3.80985,3.60861,4718600,157656,288,1632528,3159738,4718592,100
342340,10000,1,1,5.85036,6.00875,5.9466,9.7014,6.94544,5.77081,3.62897,3.67737,3.69395,3.79328,3.80038,3.66201,7471094,249624,456,2584859,5005285,7471104,50
342340,10000,2,0,1.10987,1.87654,1.75551,11.5965,3.05199,0.976227,4.00039,4.1845,4.15835,4.49099,4.14014,4.11259,4718723,4728384,4718592,4555721,4695378,4718592,100
342340,10000,2,0,6.30192,6.68427,6.55356,11.884,7.93602,6.3001,4.10786,4.18693,4.17268,4.42068,4.13302,4.11613,7471058,7486608,7471104,7146194,7365250,7471104,50
342340,10000,2,1,1.10329,2.1889,1.75523,11.0047,5.10416,0.979908,4.09125,4.12273,4.14082,4.39255,4.2187,4.12137,4718684,1940524,4718592,3133714,4528345,4718592,100
342340,10000,2,1,5.94501,6.85446,6.73843,11.7664,8.55732,6.34739,3.99136,4.1796,4.17493,4.37357,4.22625,4.14218,7471100,2960768,7471104,4861483,7022328,7471104,50
385132,10000,0,0,1.19771,1.96579,1.84939,11.7224,4.13197,1.06532,9.85395,10.0676,10.0082,10.3892,9.98376,9.94111,7733275,7749296,7733248,7533810,7695023,7733248,100
385132,10000,0,0,0.5999,0.982171,0.930997,5.85771,2.05967,0.545145,9.94136,9.97854,9.97573,10.4203,10.0442,9.91087,7733249,7749296,7733248,7534293,7695433,7733248,50
385132,10000,0,1,1.19233,2.27966,1.83701,11.1285,4.67423,1.06162,9.56316,10.0321,10.0438,10.5127,10.0221,9.91578,7733272,3312068,7733248,5218918,7547397,7733248,100
385132,10000,0,1,0.598986,1.14181,0.914207,5.50704,2.33327,0.533003,9.93705,10.0231,10.0028,10.4211,9.98639,9.88878,7733229,3312652,7733248,5218623,7547375,7733248,50
385132,10000,1,0,1.19774,1.9083,1.80389,10.2564,6.5116,1.04749,8.92798,9.05907,8.9737,9.54811,9.30649,9.06576,7733306,7749296,7733248,5585341,6564132,7733248,100
385132,10000,1,0,0.599803,0.945446,0.894532,5.03341,3.20109,0.524131,9.12371,9.0253,8.9514,9.46305,9.51107,9.00714,7733115,7749296,7733248,5585246,6565161,7733248,50
385132,10000,1,1,1.22619,1.8262,1.75521,8.86914,3.58092,1.06623,9.04578,9.00061,9.07321,9.22809,9.25312,8.89616,7733245,258384,472,2675553,5182558,7733248,100
385132,10000,1,1,0.627468,0.934538,0.896959,4.47236,1.81313,0.543836,8.91555,9.0439,9.03138,9.26071,9.23545,8.94135,7733049,258384,472,2675553,5182558,7733248,50
385132,10000,2,0,1.20974,1.95055,1.82688,12.0711,4.39928,1.05978,9.37501,9.97762,10.0075,10.5003,10.0226,9.90587,7733279,7749296,7733248,7401039,7627265,7733248,100
385132,10000,2,0,0.5997,0.973349,0.910841,5.95965,2.16993,0.533681,9.92283,10.0373,10.056,10.4983,10.0371,9.89699,7733226,7749296,7733248,7401273,7627198,7733248,50
385132,10000,2,1,1.19422,2.28797,1.84978,11.846,5.22035,1.07905,9.92588,10.0592,10.01,10.403,10.0819,9.93997,7733243,3071576,7733248,5038073,7278645,7733248,100
385132,10000,2,1,0.59914,1.12261,0.917247,5.80495,2.56317,0.537773,9.94436,10.0917,10.0128,10.405,10.1923,9.93857,7733240,3072524,7733248,5039670,7279835,7733248,50
433273,10000,0,0,1.2439,1.98949,1.88402,11.7754,3.92358,1.12069,10.9847,11.0159,10.9773,11.3876,11.0115,10.9498,8650754,8668704,8650752,8435055,8613288,8650752,100
433273,10000,0,0,0.624413,0.994787,0.947618,5.85865,1.95633,0.56596,10.8171,11.018,11.0438,11.5446,11.0527,10.9243,8650818,8668704,8650752,8441844,8613377,8650752,50
433273,10000,0,1,1.24808,2.32456,1.89444,11.2038,4.97329,1.12919,10.7524,10.9498,10.9978,11.4572,10.988,10.9509,8650814,3714740,8650752,5844746,8454389,8650752,100
433273,10000,0,1,0.633825,1.15544,0.95291,5.59105,2.47625,0.568806,10.8785,11.041,11.0034,11.5343,11.0637,10.8723,8650780,3714608,8650752,5845064,8454499,8650752,50
433273,10000,1,0,1.28714,1.98066,1.85889,10.3434,6.61192,1.11803,9.89451,9.91784,9.94914,10.3566,10.4526,9.91113,8650862,8668704,8650752,6247890,7344304,8650752,100
433273,10000,1,0,0.637091,0.968044,0.925706,5.09459,3.25271,0.55903,9.90368,9.86703,10.0937,10.3669,10.1736,9.83522,8650706,8668704,8650752,6247961,7345260,8650752,50
433273,10000,1,1,1.30967,1.87728,1.81191,8.95287,3.65577,1.11394,9.83472,9.88285,9.92646,10.1843,10.0579,9.78887,8650536,289044,528,2992964,5803245,8650752,100
433273,10000,1,1,0.662297,0.952492,0.912229,4.47108,1.83435,0.56413,9.85779,9.93265,9.93476,10.1682,10.1319,9.77403,8650536,289044,528,2992964,5803245,8650752,50
433273,10000,2,0,1.27038,2.01224,1.89699,12.1678,4.47099,1.12269,10.9316,11.0042,11.0457,11.5523,11.0343,10.916,8650716,8668704,8650752,8284420,8538886,8650752,100
433273,10000,2,0,0.651057,1.02352,0.972036,6.16855,2.24509,0.582427,10.9524,10.995,11.0283,11.4426,11.0618,10.8943,8650732,8668704,8650752,8284962,8538999,8650752,50
433273,10000,2,1,1.25155,2.36732,1.90976,11.8631,5.28289,1.13826,10.9933,11.0656,11.0287,11.4129,11.2153,10.9119,8650777,3447080,8650752,5645438,8155043,8650752,100
433273,10000,2,1,0.643439,1.15737,0.953605,5.84462,2.61901,0.56859,10.3707,11.1028,11.003,11.4473,11.1019,10.9183,8650789,3446412,8650752,5644327,8154350,8650752,50
487432,10000,0,0,1.33296,2.07815,1.97461,11.7645,3.78179,1.21684,11.9032,12.0005,11.9949,12.4985,12.0695,11.8944,9568289,9588112,9568256,9336162,9530415,9568256,100
487432,10000,0,0,0.688284,1.04697,0.991795,5.8947,1.88001,0.61954,11.6206,11.9928,12.0724,12.6172,12.0136,11.9141,9699378,9719456,9699328,9464159,9661637,9699328,50
487432,10000,0,1,1.35525,2.39448,1.98102,11.1415,5.2085,1.21571,11.5271,12.0458,11.9921,12.5768,12.0419,11.9093,9568310,4116188,9568256,6470081,9361590,9568256,100
487432,10000,0,1,0.679113,1.21405,1.00193,5.60155,2.59677,0.623055,11.9092,12.0382,11.9975,12.5317,11.9116,11.9182,9699355,4177144,9699328,6561202,9492956,9699328,50
487432,10000,1,0,1.32918,2.04799,1.89724,10.3196,6.61995,1.20063,10.7969,10.8821,10.804,11.4122,11.2843,10.8229,9568262,9588112,9568256,6910621,8125669,9568256,100
487432,10000,1,0,0.687124,1.04203,0.966129,5.20611,3.34773,0.614215,10.8257,10.842,10.7507,11.3632,11.1213,10.8993,9699482,9719456,9699328,7005496,8234348,9699328,50
487432,10000,1,1,1.37692,1.94237,1.88422,8.95546,3.70615,1.19917,10.8238,10.8279,10.8685,11.0381,11.0453,10.743,9568294,319704,584,3310421,6423469,9568256,100
487432,10000,1,1,0.708278,0.987702,0.955271,4.50792,1.87322,0.608692,10.659,10.8076,10.8309,11.117,10.9815,10.7113,9699103,324084,592,3355746,6512337,9699328,50
487432,10000,2,0,1.32788,2.07698,1.96262,12.1066,4.4651,1.22665,11.9446,12.0258,11.956,12.5782,12.0668,11.9363,9568270,9588112,9568256,9167233,9450240,9568256,100
487432,10000,2,0,0.68572,1.05858,1.00632,6.15919,2.26188,0.627593,11.8776,12.0046,12.0727,12.4979,11.9889,11.9117,9699369,9719456,9699328,9295431,9581662,9699328,50
487432,10000,2,1,1.33613,2.42061,1.96792,11.7116,5.31403,1.23275,11.9515,12.0179,11.9967,12.447,12.065,11.8435,9568202,3819128,9568256,6253046,9031988,9568256,100
487432,10000,2,1,0.688812,1.21117,0.987421,5.85384,2.64746,0.61739,11.9535,12.0786,11.9566,12.468,12.1305,11.8677,9699357,3875460,9699328,6340798,9157865,9699328,50
548361,10000,0,0,1.41833,2.15248,2.03482,12.0024,3.65693,1.28364,12.8176,13.0321,13.0801,13.5908,13.0894,12.8958,10616921,10638864,10616832,10372751,10579725,10616832,100
548361,10000,0,0,0.708105,1.07094,1.02316,5.92916,1.8346,0.64203,12.997,12.9853,13.0738,13.501,12.9802,12.9598,10616833,10638864,10616832,10365145,10579241,10616832,50
548361,10000,0,1,1.40689,2.47038,2.03985,11.3597,5.33538,1.29134,13.0382,13.0858,12.9536,13.5828,13.0039,12.8275,10616927,4578280,10616832,7186514,10398477,10616832,100
548361,10000,0,1,0.738584,1.26776,1.05827,5.79122,2.72283,0.663023,12.9275,12.9992,12.9894,13.5453,13.0058,12.9501,10616796,4577152,10616832,7186944,10399121,10616832,50
548361,10000,1,0,1.43534,2.12036,1.97127,10.525,6.77216,1.26739,11.7208,11.7206,11.7676,12.3508,12.3891,11.6717,10616936,10638864,10616832,7668170,9015501,10616832,100
548361,10000,1,0,0.73546,1.05497,0.990634,5.24164,3.37249,0.639212,11.5814,11.6717,11.6833,12.2012,12.3911,11.6938,10616905,10638864,10616832,7668341,9018511,10616832,50
548361,10000,1,1,1.47022,2.00663,1.94387,9.11543,3.80253,1.26574,11.5831,11.7162,11.7511,12.0039,11.9534,11.6097,10616583,354744,648,3673199,7132562,10616832,100
548361,10000,1,1,0.74366,1.02178,0.979858,4.54553,1.91938,0.639204,11.5914,11.6593,11.7395,12.032,11.9489,11.5907,10616581,354744,648,3673199,7132562,10616832,50
548361,10000,2,0,1.40599,2.19128,2.05684,12.3847,4.4934,1.29392,12.956,13.0177,12.9748,13.664,13.0505,12.9236,10616799,10638864,10616832,10179246,10493458,10616832,100
548361,10000,2,0,0.754476,1.10067,1.04865,6.23465,2.28417,0.663287,12.2666,13.0297,13.054,13.596,13.0821,12.9618,10616888,10638864,10616832,10180779,10493770,10616832,50
548361,10000,2,1,1.43874,2.48541,2.06556,11.9146,5.44771,1.28517,12.8708,13.1231,13.0452,13.4708,13.1631,12.8955,10616735,4249288,10616832,6947952,10036133,10616832,100
548361,10000,2,1,0.714021,1.23202,1.02131,5.89939,2.70803,0.644273,12.9934,13.0619,13.0394,13.5976,13.158,12.8389,10616872,4249572,10616832,6948170,10035627,10616832,50
616906,10000,0,0,1.66846,2.39182,2.26628,12.183,5.12635,1.5187,18.8313,18.8117,18.9093,19.8518,18.8778,18.703,13762593,13791120,13762560,13387201,13686904,13762560,100
616906,10000,0,0,0.830531,1.208,1.14151,6.12741,2.58587,0.765853,18.8173,18.931,18.9588,19.7441,18.7931,18.831,13762494,13791120,13762560,13400830,13687297,13762560,50
616906,10000,0,1,1.64117,2.70579,2.26152,11.497,5.47133,1.50471,18.5015,18.9587,18.9975,19.6042,18.9621,18.7262,13762624,5865504,13762560,9265874,13403335,13762560,100
616906,10000,0,1,0.837258,1.35241,1.13433,5.74787,2.75311,0.767414,18.7555,18.9148,19.045,19.6212,19.0109,18.7761,13762304,5865540,13762560,9267127,13405094,13762560,50
616906,10000,1,0,1.71688,2.35484,2.23403,10.7296,6.9936,1.51576,17.0692,17.0245,17.0846,18.1332,17.572,17.1917,13762501,13791120,13762560,9939863,11691585,13762560,100
616906,10000,1,0,0.847937,1.18366,1.11058,5.36408,3.48694,0.761582,17.061,17.0141,17.0105,17.7484,18.0425,16.9746,13762227,13791120,13762560,9939969,11692037,13762560,50
616906,10000,1,1,1.69744,2.24086,2.1665,9.31311,4.03027,1.51124,16.9175,17.0699,17.0886,17.4402,17.5004,17.0339,13762088,459864,840,4761545,9259842,13762560,100
616906,10000,1,1,0.868489,1.14182,1.10169,4.68599,2.05115,0.765801,17.036,17.0305,17.0544,17.3439,17.4432,17.0145,13762562,459864,840,4761545,9259842,13762560,50
616906,10000,2,0,1.6309,2.38887,2.22287,12.6053,5.31185,1.51226,18.8476,18.8943,18.8209,19.662,18.9221,18.7686,13762489,13791120,13762560,13151956,13555994,13762560,100
616906,10000,2,0,0.832017,1.20391,1.13726,6.2779,2.66232,0.772044,18.745,18.9217,18.8745,19.7982,18.8855,18.7806,13762370,13791120,13762560,13153142,13556297,13762560,50
616906,10000,2,1,1.64484,2.6881,2.25304,12.2856,5.55608,1.52296,18.624,18.9873,18.863,19.6847,19.1127,18.6909,13762614,5437308,13762560,8940706,12912761,13762560,100
616906,10000,2,1,0.863239,1.35812,1.15242,6.18602,2.82924,0.776648,18.8151,18.9983,18.9704,19.6004,18.9513,18.7489,13762250,5437296,13762560,8940662,12914623,13762560,50
694019,10000,0,0,1.7065,2.47775,2.30866,12.5662,4.92265,1.57337,19.7698,19.8672,20.0157,20.7072,19.9597,19.7977,14942144,14973216,14942208,14552202,14866832,14942208,100
694019,10000,0,0,0.861112,1.22642,1.1441,6.18092,2.4355,0.790578,19.8802,19.836,20.0314,20.7531,19.9632,19.6984,14942017,14973216,14942208,14553092,14866357,14942208,50
694019,10000,0,1,1.69841,2.76457,2.32904,11.7883,5.56698,1.56873,19.7896,20.0139,19.9405,20.7138,19.9919,19.8232,14942032,6386144,14942208,10074545,14571227,14942208,100
694019,10000,0,1,0.863433,1.41032,1.19154,6.01235,2.82987,0.800983,19.8267,19.9965,19.9978,20.701,19.8675,19.7037,14942169,6385256,14942208,10074461,14573001,14942208,50
694019,10000,1,0,1.73405,2.40224,2.28563,10.8749,7.0899,1.55436,17.8955,18.0073,18.0784,18.8307,18.7679,18.0153,14941982,14973216,14942208,10791416,12695489,14942208,100
694019,10000,1,0,0.87164,1.21115,1.14898,5.43757,3.54113,0.775644,17.8296,17.9916,18.0648,18.7263,18.7406,17.9527,14942197,14973216,14942208,10791490,12695747,14942208,50
694019,10000,1,1,1.76795,2.30103,2.22453,9.45596,4.10447,1.55224,17.8516,18.0261,17.8952,18.3426,18.3256,17.8915,14942227,499284,912,5169646,10057806,14942208,100
694019,10000,1,1,0.88526,1.16012,1.11893,4.71345,2.05591,0.792012,17.9154,17.9951,17.8547,18.2714,18.3681,17.8224,14942227,499284,912,5169646,10057806,14942208,50
694019,10000,2,0,1.73988,2.46874,2.32878,12.8837,5.24725,1.5812,19.8235,19.8618,19.8336,20.7243,19.9538,19.9078,14942013,14973216,14942208,14290813,14729744,14942208,100
694019,10000,2,0,0.863574,1.24269,1.19806,6.44939,2.63397,0.798564,19.7756,19.8847,20.0393,20.803,19.9588,19.7878,14942064,14973216,14942208,14292429,14730237,14942208,50
694019,10000,2,1,1.71722,2.78969,2.35299,12.5926,5.7852,1.58307,19.8522,20.0187,19.8615,20.6698,19.9677,19.8415,14941937,5921620,14942208,9725649,14046852,14942208,100
694019,10000,2,1,0.869759,1.40496,1.18115,6.35193,2.92493,0.799493,19.5657,20.0715,20.0591,20.7018,19.9932,19.7728,14942360,5920352,14942208,9723275,14045187,14942208,50
780771,10000,0,0,1.83427,2.60032,2.43146,12.6455,4.76304,1.70244,20.6784,20.797,21.0239,22.0402,20.893,20.7928,16121935,16155312,16121856,15708450,16046781,16121856,100
780771,10000,0,0,0.941865,1.30885,1.24823,6.35759,2.38369,0.857462,20.1949,20.8981,21.0721,21.8712,20.9529,20.8812,16121819,16155312,16121856,15718294,16046612,16121856,50
780771,10000,0,1,1.83593,2.9365,2.46099,12.0892,5.67664,1.71436,20.9038,21.0521,21.0165,21.8226,20.9495,20.7729,16121755,6907508,16121856,10881016,15741154,16121856,100
780771,10000,0,1,0.942028,1.45819,1.21345,6.03576,2.84225,0.854452,20.0143,20.8968,21.0346,21.658,21.1083,20.7245,16122016,6908072,16121856,10882801,15740966,16121856,50
